row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Nguyễn Vĩnh Lợi,Ông Nguyễn Vĩnh Lợi,Ông Nguyễn Vĩnh Lợi,Trường ban,
Bà Nguyễn Thủy Vân,Bà Nguyễn Thủy Vân,Bà Nguyễn Thủy Vân,Thành viên,
Bà Đỗ Thị Hồng Trâm,Bà Đỗ Thị Hồng Trâm,Bà Đỗ Thị Hồng Trâm,Thành viên,
