row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Tài sản cố định thuê tài chính,TÀI SẢN > Tài sản cố định thuê tài chính,Tài sản cố định thuê tài chính,12.2,77.686,103.732,122.0,77686.0,103732.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,156.859,158.092,,156859.0,158092.0
Khấu hao tài sản cố định,TÀI SẢN > Khấu hao tài sản cố định,Khấu hao tài sản cố định,,(79.173),(54.360),,-79173.0,-54360.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,12.3,579.517,581.592,123.0,579517.0,581592.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,755.607,744.439,,755607.0,744439.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(176.090),(162.847),,-176090.0,-162847.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,,4.658.332,3.889.971,,4658332.0,3889971.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,13.1,918.957,1.165.744,131.0,918957.0,1165744.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",13.2,3.001.116,2.076.285,132.0,3001116.0,2076285.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,13.3,777.435,680.965,133.0,777435.0,680965.0
Dự phòng rủi ro cho các tài sản Có nôi bằng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nôi bằng khác,Dự phòng rủi ro cho các tài sản Có nôi bằng khác,13.4,(39.176),(33.023),134.0,-39176.0,-33023.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,245.592.950,210.046.355,,245592950.0,210046355.0
