row_label_raw,row_label_full,Thuế giá trị gia tăng,Ngày 31 tháng12 năm 2023Triệu đồng > 68.788,Phát sinh trong năm > Số phải nộpTriệu đồng > 81.611,Phát sinh trong năm > Số đã nộpTriệu đồng > (146.412),Ngày 31 tháng12 năm 2024Triệu đồng > 3.987,numeric__Ngày 31 tháng12 năm 2023Triệu đồng > 68.788,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 81.611,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (146.412),numeric__Ngày 31 tháng12 năm 2024Triệu đồng > 3.987
Thuế TNDN,Thuế TNDN,Thuế TNDN,267.700,936.461,(949.364),254.797,267700.0,936461.0,-949364.0,254797.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,28.293,176.571,(176.381),28.483,28293.0,176571.0,-176381.0,28483.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,25.204,161.685,(161.847),25.042,25204.0,161685.0,-161847.0,25042.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,3.089,14.742,(14.390),3.441,3089.0,14742.0,-14390.0,3441.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,144,(144),-,,144.0,-144.0,
"Các khoản phí, lệ phívà phải nộp khác","Các khoản phí, lệ phívà phải nộp khác","Các khoản phí, lệ phívà phải nộp khác",-,16.152,(16.134),18,,16152.0,-16134.0,18.0
,,,364.781,1.210.795,(1.288.291),287.285,364781.0,1210795.0,-1288291.0,287285.0
