row_label_raw,row_label_full,col_0,31/12/2023 > % sở hữu,31/12/2023 > % quyền biểu quyết,31/12/2023 > Giá gốc VND,31/12/2023 > Dự phòng giảm giá VND,31/12/2023 > Giá trị hợp lý VND,1/1/2023 > % sở hữu,1/1/2023 > % quyền biểu quyết,1/1/2023 > Giá gốc VND,1/1/2023 > Dự phòng giảm giá VND,1/1/2023 > Giá trị hợp lý VND,numeric__31/12/2023 > % sở hữu,numeric__31/12/2023 > % quyền biểu quyết,numeric__31/12/2023 > Giá gốc VND,numeric__31/12/2023 > Dự phòng giảm giá VND,numeric__31/12/2023 > Giá trị hợp lý VND,numeric__1/1/2023 > % sở hữu,numeric__1/1/2023 > % quyền biểu quyết,numeric__1/1/2023 > Giá gốc VND,numeric__1/1/2023 > Dự phòng giảm giá VND,numeric__1/1/2023 > Giá trị hợp lý VND
"Công ty TNHH The SHERPA (""SHERPA"")","Công ty TNHH The SHERPA (""SHERPA"")","Công ty TNHH The SHERPA (""SHERPA"")","100,0%","100,0%",14.956.355.000.000,-,(*),"99,9%","99,9%",7.824.754.000.000,-,(*),1.0,1.0,14956355000000.0,,,0.9990000000000001,0.9990000000000001,7824754000000.0,,
"Công ty TNHH Zenith Investment (""Zenith"")","Công ty TNHH Zenith Investment (""Zenith"")","Công ty TNHH Zenith Investment (""Zenith"")","100,0%","100,0%",100.010.000.000,-,(*),"99,9%","99,9%",99.990.000.000,-,(*),1.0,1.0,100010000000.0,,,0.9990000000000001,0.9990000000000001,99990000000.0,,
"Công ty Cổ phần Masan MEATLife (""MML"") (**)","Công ty Cổ phần Masan MEATLife (""MML"") (**)","Công ty Cổ phần Masan MEATLife (""MML"") (**)",-,-,-,-,(*),"78,7%","78,7%",2.030.991.202.463,-,(*),,,,,,0.787,0.787,2030991202463.0,,
,,,,,15.056.365.000.000,-,(*),,,9.955.735.202.463,-,(*),,,15056365000000.0,,,,,9955735202463.0,,
