row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,2023VND,2022VND,numeric__Tính chất giao dịch,numeric__2023VND,numeric__2022VND
Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Mua hàngChia sẻ chi phí công nghệ thông tin,114.061.651185.973.864,161.267.4557.658.074.168,,1.1406165118597386e+17,1.612674557658074e+18
Công ty Cổ phần Masan Blue,Công ty Cổ phần Masan Blue,Công ty Cổ phần Masan Blue,Khoản cho vay đã cấpKhoản cho vay đã thu hồiThu nhập lãi từ các khoản cho vay đã cấp,1.661.500.000.00011.550.695.383.3383.109.626.656.816,34.945.386.163.3051.195.845.000.0001.731.893.881.984,,1.6615000000001155e+39,3.494538616330512e+39
Công ty TNHH Tầm nhìn Masan (trước đây là “Công ty Cổ phần Tầm nhìn Masan”),Công ty TNHH Tầm nhìn Masan (trước đây là “Công ty Cổ phần Tầm nhìn Masan”),Công ty TNHH Tầm nhìn Masan (trước đây là “Công ty Cổ phần Tầm nhìn Masan”),Khoản vay đã nhậnKhoản vay đã hoàn trảChi phí lãi vay từ các khoản vay nhận đượcKhoản cho vay đã cấpKhoản cho vay đã thu hồiThu nhập lãi từ các khoản cho vay đã cấpThanh toán lãi trái phiếu,4.934.600.000.0006.320.468.000.000160.096.840.30533.000.000.000-24.863.01412.062.315.157,3.652.768.000.0002.652.800.000.00055.801.194.5952.112.200.000.0002.112.200.000.00026.761.906.84933.944.700.276,,,3.652768000000265e+84
Công ty TNHH Khai thác Chế biển Khoáng sản Núi Pháo,Công ty TNHH Khai thác Chế biển Khoáng sản Núi Pháo,Công ty TNHH Khai thác Chế biển Khoáng sản Núi Pháo,Khoản cho vay đã cấpKhoản cho vay đã thu hồiThu nhập lãi từ các khoản cho vay đã cấpThu nhập từ đầu tư trái phiếuChia sẻ chi phí,842.500.000.000423.240.000.00035.396.134.2422.199.552.913-,197.240.000.000181.676.000.00011.187.603.064-4.917.516.919,,,
Công ty TNHH Vonfram Masan,Công ty TNHH Khai thác Chế biển Khoáng sản Núi Pháo > Công ty TNHH Vonfram Masan,Công ty TNHH Vonfram Masan,Khoản cho vay đã cấpThu nhập lãi từ các khoản cho vay đã cấp,-48.000.000.000,600.000.000.0008.203.958.904,,-48000000000.0,6.000000000008204e+21
Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,Công ty TNHH Khai thác Chế biển Khoáng sản Núi Pháo > Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,Khoản vay đã nhậnKhoản vay đã hoàn trảChi phí lãi vay từ các khoản vay nhận đượcThanh toán lãi trái phiếuMua hàngChia sẻ chi phí,-176.472.854.3884.909.065.14419.918.209.266,330.000.000.000330.000.000.0009.324.739.726224.876.838.2657.342.909.26417.549.767.099,,-1.764728543884909e+32,3.3000000000033e+66
Công ty TNHH Đầu tư Sắn xuất Phát triển Nông nghiệp WinEco,Công ty TNHH Khai thác Chế biển Khoáng sản Núi Pháo > Công ty TNHH Đầu tư Sắn xuất Phát triển Nông nghiệp WinEco,Công ty TNHH Đầu tư Sắn xuất Phát triển Nông nghiệp WinEco,Khoản cho vay đã cấpKhoản cho vay đã thu hồiThu nhập lãi từ các khoản cho vay đã cấpMua hàng,2.151.800.000.0002.151.800.000.0002.803.191.78128.936.000,----,,2.1518000000002152e+43,
