row_label_raw,row_label_full,col_0,2023,2023_1,2022,2022_1,numeric__2023,numeric__2023_1,numeric__2022,numeric__2022_1
,,,%,VND,%,VND,,,,
Lỗ trước thuế,Lỗ trước thuế,Lỗ trước thuế,100%,(112.294.882.144),100%,(982.669.469.691),1.0,-112294882144.0,1.0,-982669469691.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,20%,(22.458.976.429),20%,(196.533.893.938),0.2,-22458976429.0,0.2,-196533893938.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,(2%),2.661.583.428,(4%),39.111.654.500,,2661583428.0,,39111654500.0
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,(18%),19.797.393.001,(16%),157.422.239.438,,19797393001.0,,157422239438.0
Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,-,-,11%,(111.281.489.547),,,0.11,-111281489547.0
,,,-,-,11%,(111.281.489.547),,,0.11,-111281489547.0
