row_label_raw,row_label_full,3. Phải thu của khách hàng ngắn hạn > Phải thu khách hàng là các bên liên quan (xem thuyết minh IX.3),31/12/2024 > Giá trị > 112.384.033.325,31/12/2024 > Dự phòng > -,01/01/2024 > Giá trị > 312.408.801.086,01/01/2024 > Dự phòng > -,numeric__31/12/2024 > Giá trị > 112.384.033.325,numeric__31/12/2024 > Dự phòng > -,numeric__01/01/2024 > Giá trị > 312.408.801.086,numeric__01/01/2024 > Dự phòng > -
Công ty TNHH MTV Dịch vụ Công ích Quận 4 (i),Công ty TNHH MTV Dịch vụ Công ích Quận 4 (i),Công ty TNHH MTV Dịch vụ Công ích Quận 4 (i),23.909.892.689,-,23.909.892.689,-,23909892689.0,,23909892689.0,
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,92.395.144.231,(7.715.093.571),103.657.066.975,(19.020.751.496),92395144231.0,-7715093571.0,103657066975.0,-19020751496.0
Cộng,Cộng,Cộng,228.689.070.245,(7.715.093.571),439.975.760.750,(19.020.751.496),228689070245.0,-7715093571.0,439975760750.0,-19020751496.0
