row_label_raw,row_label_full,Bên cho vay,Thời hạn vay,Số dư (VND),Hình thức đảm bảo,numeric__Thời hạn vay,numeric__Số dư (VND),numeric__Hình thức đảm bảo
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Từ 01/2025 đến 12/2025,198.401.638.562,"- Tiền gửi có kỳ hạn của Công ty và quyền sử dụng đất và tài sản gắn liền với đất tại quận Tân Phú, thành phố Hồ Chí Minh của một bên liên quan.- Thừa đất tại fiscal Suối Lớn, xã Dương Tơ, thành phố Phú Quốc, tỉnh Kiên Giang thuộc sở hữu của một bên thứ ba.",,198401638562.0,
Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng TMCP Công Thương Việt Nam,Từ 03/2025 đến 06/2025,23.927.234.267,"Quyền sử dụng đất; Quyền sở hữu nhà ở và tài sản khác gắn liền với đất tại huyện Cần Giuộc, tỉnh Long An của một bên liên quan.",,23927234267.0,
Ngân hàng TMCP Phát Triển Tp.HCM (*),Ngân hàng TMCP Phát Triển Tp.HCM (*),Ngân hàng TMCP Phát Triển Tp.HCM (*),Tháng 1/2025,2.923.717.510,"Thừa đất số 523, tờ bản đồ số 40, phường Phú Thuận, quận 7, thành phố Hồ Chí Minh thuộc sở hữu của một bên thứ ba.",,2923717510.0,
Ngân hàng TMCP Nam Á,Ngân hàng TMCP Nam Á,Ngân hàng TMCP Nam Á,Từ 09/2024 đến 09/2031,94.980.440.971,"Quyền và lợi ích được hưởng từ quyền bồi thường, giải phóng mật bằng để thực hiện dự án tại Quận 5 và cổ phiếu của một bên liên quan.",,94980440971.0,
Ngân hàng TMCP Phương Đông,Ngân hàng TMCP Phương Đông,Ngân hàng TMCP Phương Đông,Từ 06/2020 đến 10/2030,746.693.766.942,"Quyền sử dụng đất; tài sản hình thành trong tương lai phát sinh từ Hợp đồng thuê đất tại dự án Trung Tâm Thương mại TTC Plaza Đức Trọng thuộc sở hữu của một bên thứ ba; cổ phần của một bên thứ ba; quyền sử dụng đất tại xã Dương Tơ, huyện Phú Quốc, tỉnh Kiên Giang thuộc sở hữu của một bên liên quan.Quyền tài sản phát sinh từ Hợp đồng mua bán giữa Công ty và bên liên quan; Dự án khu phức hợp Vịnh Đảm thuộc sở hữu của một bên liên quan.",,746693766942.0,
