row_label_raw,row_label_full,Công ty Cổ phần Đầu tư Thành Thành Công,Công Tong,numeric__Công Tong
Công Ty Cổ phần Khai thác và Quản lý Khu công nghiệp Đặng Huỳnh,Công Ty Cổ phần Khai thác và Quản lý Khu công nghiệp Đặng Huỳnh,Công Ty Cổ phần Khai thác và Quản lý Khu công nghiệp Đặng Huỳnh,Cùng quản lý chủ chốt,
Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Cùng quản lý chủ chốt,
Công ty Cổ phần Đầu tư Hạ tầng Cụm công nghiệp Tân Hội,Công ty Cổ phần Đầu tư Hạ tầng Cụm công nghiệp Tân Hội,Công ty Cổ phần Đầu tư Hạ tầng Cụm công nghiệp Tân Hội,Cùng quản lý chủ chốt,
Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Cùng quản lý chủ chốt,
Công ty Cổ phần Công nghiệp Phụ trợ S&D,Công ty Cổ phần Công nghiệp Phụ trợ S&D,Công ty Cổ phần Công nghiệp Phụ trợ S&D,Cùng quản lý chủ chốt,
Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Bên liên quan khác,
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Bên liên quan khác,
Bà Huỳnh Bích Ngọc,Bà Huỳnh Bích Ngọc,Bà Huỳnh Bích Ngọc,Chủ tịch HĐQT (miễn nhiệm ngày 23/4/2024),
Ông Nguyễn Thành Chương,Ông Nguyễn Thành Chương,Ông Nguyễn Thành Chương,Chủ tịch (bổ nhiệm ngày 23/4/2024),
