row_label_raw,row_label_full,Ngoại tệ các loại,31/12/2024 > Số lượng,31/12/2024 > Giá trị (VND),01/01/2024 > Số lượng,01/01/2024 > Giá trị (VND),numeric__31/12/2024 > Số lượng,numeric__31/12/2024 > Giá trị (VND),numeric__01/01/2024 > Số lượng,numeric__01/01/2024 > Giá trị (VND)
USD,USD,USD,"$ 11,80",298.666,"$ 38,20",849.644,,298666.0,,849644.0
Cộng,Cộng,Cộng,"11,80",298.666,"38,20",849.644,11.8,298666.0,38.2,849644.0
