row_label_raw,row_label_full,Khoản mục > Số dư tại 01/01/2023 > Lợi nhuận trong năm > Số dư tại 31/12/2023 > Số dư tại 01/01/2024,Vốn góp của chủ sở hữu > 3.956.617.750.000 > - > 3.956.617.750.000,Thặng dư vốn cổ phần > 333.103.781.211 > - > 333.103.781.211,Quỹ khác > 24.890.292.522 > - > 24.890.292.522,Quỹ đầu tư phát triển > 152.607.772.601 > - > 152.607.772.601,Lợi nhuận sau thuế chưa phân phối > 303.248.012.082 > 151.849.746.239 > 455.097.758.321,Cộng > 4.770.467.608.416 > 151.849.746.239 > 4.922.317.354.655,numeric__Vốn góp của chủ sở hữu > 3.956.617.750.000 > - > 3.956.617.750.000,numeric__Thặng dư vốn cổ phần > 333.103.781.211 > - > 333.103.781.211,numeric__Quỹ khác > 24.890.292.522 > - > 24.890.292.522,numeric__Quỹ đầu tư phát triển > 152.607.772.601 > - > 152.607.772.601,numeric__Lợi nhuận sau thuế chưa phân phối > 303.248.012.082 > 151.849.746.239 > 455.097.758.321,numeric__Cộng > 4.770.467.608.416 > 151.849.746.239 > 4.922.317.354.655
Phát hành cổ phiếu để hoán đối nợ (*),Phát hành cổ phiếu để hoán đối nợ (*),Phát hành cổ phiếu để hoán đối nợ (*),349.332.610.000,(470.000.000),-,-,-,348.862.610.000,349332610000.0,-470000000.0,,,,348862610000.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,-,-,56.758.312.730,56.758.312.730,,,,,56758312730.0,56758312730.0
Chi hoạt động của HĐQT,Chi hoạt động của HĐQT,Chi hoạt động của HĐQT,-,-,-,-,(4.800.000.000),(4.800.000.000),,,,,-4800000000.0,-4800000000.0
Số dư tại 31/12/2024,Số dư tại 31/12/2024,Số dư tại 31/12/2024,4.305.950.360.000,332.633.781.211,24.890.292.522,152.607.772.601,507.056.071.051,5.323.138.277.385,4305950360000.0,332633781211.0,24890292522.0,152607772601.0,507056071051.0,5323138277385.0
