row_label_raw,row_label_full,1. Tiền và các khoản tương đương tiền,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
Tiền,Tiền,Tiền,104.932.708.267,31.310.138.443,104932708267.0,31310138443.0
Tiền mặt,Tiền mặt,Tiền mặt,143.563.184,94.833.000,143563184.0,94833000.0
Tiền gửi ngân hàng không kỳ hạn (*),Tiền gửi ngân hàng không kỳ hạn (*),Tiền gửi ngân hàng không kỳ hạn (*),104.789.145.083,31.215.305.443,104789145083.0,31215305443.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,22.873.522.221,64.721.870.474,22873522221.0,64721870474.0
Tiền gửi có kỳ hạn gốc không quá 3 tháng (**),Tiền gửi có kỳ hạn gốc không quá 3 tháng (**),Tiền gửi có kỳ hạn gốc không quá 3 tháng (**),22.873.522.221,64.721.870.474,22873522221.0,64721870474.0
Cộng,Cộng,Cộng,127.806.230.488,96.032.008.917,127806230488.0,96032008917.0
