row_label_raw,row_label_full,Phải trả người bán là các bên liên quan (xem thuyết minh IX.3),Giá trị > 152.717.746.378,Số có khả năng trả nợ > 152.717.746.378,Giá trị > 74.917.319.998,Số có khả năng trả nợ > 74.917.319.998,numeric__Giá trị > 152.717.746.378,numeric__Số có khả năng trả nợ > 152.717.746.378,numeric__Giá trị > 74.917.319.998,numeric__Số có khả năng trả nợ > 74.917.319.998
Công ty TNHH Đầu Tư và Xây dựng Unicons,Công ty TNHH Đầu Tư và Xây dựng Unicons,Công ty TNHH Đầu Tư và Xây dựng Unicons,47.093.792.405,47.093.792.405,-,-,47093792405.0,47093792405.0,,
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,112.590.588.328,112.590.588.328,119.928.911.433,119.928.911.433,112590588328.0,112590588328.0,119928911433.0,119928911433.0
Cộng,Cộng,Cộng,312.402.127.111,312.402.127.111,194.846.231.431,194.846.231.431,312402127111.0,312402127111.0,194846231431.0,194846231431.0
16. Người mua trả tiền trước ngắn hạn,16. Người mua trả tiền trước ngắn hạn,16. Người mua trả tiền trước ngắn hạn,16. Người mua trả tiền trước ngắn hạn,16. Người mua trả tiền trước ngắn hạn,31/12/2024,01/01/2024,,,,
Người mua trả tiền trước là các bên liên quan (xem thuyết minh (IX.3) (1),16. Người mua trả tiền trước ngắn hạn > Người mua trả tiền trước là các bên liên quan (xem thuyết minh (IX.3) (1),Người mua trả tiền trước là các bên liên quan (xem thuyết minh (IX.3) (1),Người mua trả tiền trước là các bên liên quan (xem thuyết minh (IX.3) (1),Người mua trả tiền trước là các bên liên quan (xem thuyết minh (IX.3) (1),459.033.449.797,143.633.449.797,,,459033449797.0,143633449797.0
Công ty Cổ phần Nội thất 68 (2),16. Người mua trả tiền trước ngắn hạn > Công ty Cổ phần Nội thất 68 (2),Công ty Cổ phần Nội thất 68 (2),Công ty Cổ phần Nội thất 68 (2),Công ty Cổ phần Nội thất 68 (2),142.720.245.715,-,,,142720245715.0,
Công ty Cổ phần Xây dựng và Kết cấu thép Đại Tín,16. Người mua trả tiền trước ngắn hạn > Công ty Cổ phần Xây dựng và Kết cấu thép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấu thép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấu thép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấu thép Đại Tín,57.000.000.000,57.000.000.000,,,57000000000.0,57000000000.0
Các khách hàng khác (3),16. Người mua trả tiền trước ngắn hạn > Các khách hàng khác (3),Các khách hàng khác (3),Các khách hàng khác (3),Các khách hàng khác (3),150.324.393.018,328.509.060.152,,,150324393018.0,328509060152.0
Cộng,16. Người mua trả tiền trước ngắn hạn > Cộng,Cộng,Cộng,Cộng,809.078.088.530,529.142.509.949,,,809078088530.0,529142509949.0
