row_label_raw,row_label_full,Phải thu khách hàng,Nội dung nghiệp vụ,31/12/2024,01/01/2024,numeric__Nội dung nghiệp vụ,numeric__31/12/2024,numeric__01/01/2024
Công ty Cổ phần Thương mại Nguyễn Kim Đà Nẵng,Công ty Cổ phần Thương mại Nguyễn Kim Đà Nẵng,Công ty Cổ phần Thương mại Nguyễn Kim Đà Nẵng,Cung cấp dịch vụ,-,31.437.964.049,,,31437964049.0
Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hùng Anh Năm,Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hùng Anh Năm,Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hùng Anh Năm,Cung cấp dịch vụ,38.101.816.545,43.055.327.328,,38101816545.0,43055327328.0
Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Thanh lý khoản đầu tư,24.616.250.059,231.659.277.422,,24616250059.0,231659277422.0
Công ty Cổ Phần Khai thác và Quản lý KCN Đăng Huỳnh,Công ty Cổ Phần Khai thác và Quản lý KCN Đăng Huỳnh,Công ty Cổ Phần Khai thác và Quản lý KCN Đăng Huỳnh,Cung cấp dịch vụ,18.260.000.000,-,,18260000000.0,
Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Bán hàng và cung cấp dịch vụ,9.279.736.140,2.675.112.034,,9279736140.0,2675112034.0
