row_label_raw,row_label_full,Năm 2024,Năm 2023,numeric__Năm 2023
377.907.410.573,377.907.410.573,377.907.410.573,109.407.672.886,109407672886.0
104.280.843.972,104.280.843.972,104.280.843.972,104.522.639.538,104522639538.0
103.036.644.367,103.036.644.367,103.036.644.367,49.244.086.179,49244086179.0
97.938.794.827,97.938.794.827,97.938.794.827,24.104.134.611,24104134611.0
683.163.693.739,683.163.693.739,683.163.693.739,287.278.533.214,287278533214.0
Năm 2024,Năm 2024,Năm 2024,Năm 2023,
512.175.225.134,Năm 2024 > 512.175.225.134,512.175.225.134,75.102.963.651,75102963651.0
59.668.564.468,Năm 2024 > 59.668.564.468,59.668.564.468,45.873.905.645,45873905645.0
104.058.949.715,Năm 2024 > 104.058.949.715,104.058.949.715,43.411.522.602,43411522602.0
73.642.965.005,Năm 2024 > 73.642.965.005,73.642.965.005,22.267.220.313,22267220313.0
749.545.704.322,Năm 2024 > 749.545.704.322,749.545.704.322,186.655.612.211,186655612211.0
Năm 2024,Năm 2024,Năm 2024,Năm 2023,
5.703.973.893,Năm 2024 > 5.703.973.893,5.703.973.893,4.902.841.624,4902841624.0
87.435.849.532,Năm 2024 > 87.435.849.532,87.435.849.532,61.170.229.198,61170229198.0
56.520.153.992,Năm 2024 > 56.520.153.992,56.520.153.992,79.283.739.174,79283739174.0
270.294.690.912,Năm 2024 > 270.294.690.912,270.294.690.912,52.387.509.082,52387509082.0
25.341.329.840,Năm 2024 > 25.341.329.840,25.341.329.840,175.726.988.600,175726988600.0
445.295.998.169,Năm 2024 > 445.295.998.169,445.295.998.169,373.471.307.678,373471307678.0
Năm 2024,Năm 2024,Năm 2024,Năm 2023,
256.067.656.994,Năm 2024 > 256.067.656.994,256.067.656.994,240.935.732.603,240935732603.0
5.136.964.925,Năm 2024 > 5.136.964.925,5.136.964.925,2.794.482.331,2794482331.0
(3.814.991.718),Năm 2024 > (3.814.991.718),(3.814.991.718),(36.184.651.183),-36184651183.0
70.918.855,Năm 2024 > 70.918.855,70.918.855,3.112.502.442,3112502442.0
2.281.343.866,Năm 2024 > 2.281.343.866,2.281.343.866,3.779.850.804,3779850804.0
259.741.892.922,Năm 2024 > 259.741.892.922,259.741.892.922,214.437.916.997,214437916997.0
Năm 2024,Năm 2024,Năm 2024,Năm 2023,
6.954.732.713,Năm 2024 > 6.954.732.713,6.954.732.713,8.596.796.153,8596796153.0
8.630.855.758,Năm 2024 > 8.630.855.758,8.630.855.758,2.367.027.909,2367027909.0
1.273.963.849,Năm 2024 > 1.273.963.849,1.273.963.849,1.273.963.849,1273963849.0
1.919.032.208,Năm 2024 > 1.919.032.208,1.919.032.208,2.239.625.486,2239625486.0
157.098.526,Năm 2024 > 157.098.526,157.098.526,966.486.254,966486254.0
18.935.683.054,Năm 2024 > 18.935.683.054,18.935.683.054,15.443.899.651,15443899651.0
