row_label_raw,row_label_full,col_0,Thuyết minh,31.12.2021Triệu VND,31.12.2020Triệu VND,numeric__Thuyết minh,numeric__31.12.2021Triệu VND,numeric__31.12.2020Triệu VND
Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,Đầu tư vào công ty liên doanh,,-,856,,,856.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,,-,2.111,,,2111.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,11.2,299.317,101.827,112.0,299317.0,101827.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,11.3,(127.392),(5.305),113.0,-127392.0,-5305.0
,,,,171.925,99.489,,171925.0,99489.0
