row_label_raw,row_label_full,col_0,1.1.2021Triệu VND,Phát sinh trong năm,Phát sinh trong năm_1,31.12.2021Triệu VND,numeric__1.1.2021Triệu VND,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__31.12.2021Triệu VND
,,,1.1.2021Triệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,31.12.2021Triệu VND,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,2.515,229.237,(213.625),18.127,2515.0,229237.0,-213625.0,18127.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,331.685,2.389.079,(2.282.359),438.405,331685.0,2389079.0,-2282359.0,438405.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,51.691,609.556,(577.270),83.977,51691.0,609556.0,-577270.0,83977.0
,,,385.891,3.227.872,(3.073.254),540.509,385891.0,3227872.0,-3073254.0,540509.0
