row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu hồi nợ xấu đã sử dụng dự phòng xử lý,Thu nhập khác > Thu hồi nợ xấu đã sử dụng dự phòng xử lý,Thu hồi nợ xấu đã sử dụng dự phòng xử lý,215.974,208.790,215974.0,208790.0
Thu từ hoạt động kinh doanh khác,Thu nhập khác > Thu từ hoạt động kinh doanh khác,Thu từ hoạt động kinh doanh khác,466.819,232.499,466819.0,232499.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,20.366,54.170,20366.0,54170.0
,,,703.159,495.459,703159.0,495459.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi về hoạt động kinh doanh khác,Chi phí khác > Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(505.837),(193.085),-505837.0,-193085.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(57.859),(22.724),-57859.0,-22724.0
,,,(563.696),(215.809),-563696.0,-215809.0
,,,139.463,279.650,139463.0,279650.0
