row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",10.569,15.810,10569.0,15810.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,5.128.784,4.337.109,5128784.0,4337109.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,1.967.070,1.753.297,1967070.0,1753297.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,371.924,362.760,371924.0,362760.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,7.805,6.981,7805.0,6981.0
- Chi khác cho nhân viên,- Chi khác cho nhân viên,- Chi khác cho nhân viên,2.781.985,2.214.071,2781985.0,2214071.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,1.692.359,1.750.411,1692359.0,1750411.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,374.435,373.102,374435.0,373102.0
- Chi khác,- Chi khác,- Chi khác,1.317.924,1.377.309,1317924.0,1377309.0
Chi cho hoạt động quản lý,Chi cho hoạt động quản lý,Chi cho hoạt động quản lý,1.736.532,1.793.343,1736532.0,1793343.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",419.539,374.287,419539.0,374287.0
Chi phí dự phòng (i),Chi phí dự phòng (i),Chi phí dự phòng (i),(758.007),(646.692),-758007.0,-646692.0
,,,8.229.776,7.624.268,8229776.0,7624268.0
