row_label_raw,row_label_full,col_0,Miền Bắc Triệu VND,Miền Trung Triệu VND,Miền Nam Triệu VND,Loại trừ Triệu VND,Tổng cộng Triệu VND,numeric__Miền Bắc Triệu VND,numeric__Miền Trung Triệu VND,numeric__Miền Nam Triệu VND,numeric__Loại trừ Triệu VND,numeric__Tổng cộng Triệu VND
Tài sản,Tài sản,Tài sản,78.046.627,55.803.147,519.123.262,(125.203.092),527.769.944,78046627.0,55803147.0,519123262.0,-125203092.0,527769944.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,76.587.223,54.742.471,473.159.684,(121.620.343),482.869.035,76587223.0,54742471.0,473159684.0,-121620343.0,482869035.0
Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,1.472.009,1.075.449,9.493.658,(43.004),11.998.112,1472009.0,1075449.0,9493658.0,-43004.0,11998112.0
