row_label_raw,row_label_full,col_0,31.12.2021Triệu VND,31.12.2020Triệu VND,numeric__31.12.2021Triệu VND,numeric__31.12.2020Triệu VND
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,
Chứng khoán Chính phủ,Chứng khoán nợ > Chứng khoán Chính phủ,Chứng khoán Chính phủ,8.163.952,5.986.742,8163952.0,5986742.0
Chứng khoán nợ do các TCTD trong nước phát hành,Chứng khoán nợ > Chứng khoán nợ do các TCTD trong nước phát hành,Chứng khoán nợ do các TCTD trong nước phát hành,2.456.728,-,2456728.0,
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,,
Chứng khoán vốn do các TCTD trong nước phát hành,Chứng khoán vốn > Chứng khoán vốn do các TCTD trong nước phát hành,Chứng khoán vốn do các TCTD trong nước phát hành,161.894,69.933,161894.0,69933.0
Chứng khoán vốn do các TCKT trong nước phát hành,Chứng khoán vốn > Chứng khoán vốn do các TCKT trong nước phát hành,Chứng khoán vốn do các TCKT trong nước phát hành,533.307,215.438,533307.0,215438.0
Chứng khoán kinh doanh khác,Chứng khoán vốn > Chứng khoán kinh doanh khác,Chứng khoán kinh doanh khác,9.490,13.650,9490.0,13650.0
,,,11.325.371,6.285.763,11325371.0,6285763.0
Dự phòng giảm giá chứng khoán kinh doanh,Chứng khoán vốn > Dự phòng giảm giá chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,(65.640),(117.846),-65640.0,-117846.0
,,,11.259.731,6.167.917,11259731.0,6167917.0
