row_label_raw,row_label_full,col_0,col_1,31/12/2019VND,01/01/2019VND,numeric__col_1,numeric__31/12/2019VND,numeric__01/01/2019VND
a),a),a),Ngắn hạn,184.208.912.880,207.783.272.904,,184208912880.0,207783272904.0
a),a),a),Trích trước chi phí dự án Chi Đông,14.848.551.400,14.848.551.400,,14848551400.0,14848551400.0
a),a),a),Trích trước chi phí lãi vay phải trả,14.236.233.553,16.425.951.729,,14236233553.0,16425951729.0
a),a),a),Trích trước giá vốn kinh doanh bất động sản,106.184.452.533,134.161.740.232,,106184452533.0,134161740232.0
a),a),a),Chi phí phải trả khách sạn Novotel,10.963.906.475,10.241.598.160,,10963906475.0,10241598160.0
a),a),a),Chi phí hợp tác kinh doanh,17.291.718.270,-,,17291718270.0,
a),a),a),Lợi nhuận phải trả theo các hợp đồng thuê biệt thụr,16.287.987.252,29.472.966.351,,16287987252.0,29472966351.0
a),a),a),Chi phí phải trả khác,4.396.063.397,2.632.465.032,,4396063397.0,2632465032.0
b),b),b),Dài hạn,167.619.871.323,75.723.565.512,,167619871323.0,75723565512.0
b),b),b),Chi phí thuê đất tại dự án Sonasea Resort (*),75.723.565.512,75.723.565.512,,75723565512.0,75723565512.0
b),b),b),Trích trước chi phí hạ tầng kỹ thuật và xây dựng thiết bị,80.049.491.497,-,,80049491497.0,
b),b),b),Trích trước chi phí lãi vay,11.846.814.314,-,,11846814314.0,
b),b),b),Cộng,351.828.784.203,283.506.838.416,,351828784203.0,283506838416.0
