row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm 2019,Đơn vị tính: VNDNăm 2018,numeric__Mã số,numeric__Thuyết minh,numeric__Năm 2019,numeric__Đơn vị tính: VNDNăm 2018
3. Tiền trả nợ gốc vay,3. Tiền trả nợ gốc vay,3. Tiền trả nợ gốc vay,34,,(3.267.356.215.608),(1.706.436.629.261),34.0,,-3267356215608.0,-1706436629261.0
4. Tiền chi trả nợ gốc thuê tài chính,4. Tiền chi trả nợ gốc thuê tài chính,4. Tiền chi trả nợ gốc thuê tài chính,35,,(2.332.999.992),(2.507.975.004),35.0,,-2332999992.0,-2507975004.0
"5. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","5. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","5. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,(280.249.977.745),(243.856.056.678),36.0,,-280249977745.0,-243856056678.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,1.588.306.199.803,76.967.735.819,40.0,,1588306199803.0,76967735819.0
Lưu chuyển tiền thuần trong kỳ (50=20+30+40),Lưu chuyển tiền thuần trong kỳ (50=20+30+40),Lưu chuyển tiền thuần trong kỳ (50=20+30+40),50,,(158.042.618.365),(85.396.852.389),50.0,,-158042618365.0,-85396852389.0
Tiền và tương đương tiền đầu kỳ,Tiền và tương đương tiền đầu kỳ,Tiền và tương đương tiền đầu kỳ,60,,358.811.289.562,444.097.062.786,60.0,,358811289562.0,444097062786.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,207.343.023,111.079.165,61.0,,207343023.0,111079165.0
Tiền và tương đương tiền cuối kỳ (50+60+61),Tiền và tương đương tiền cuối kỳ (50+60+61),Tiền và tương đương tiền cuối kỳ (50+60+61),70,V.1.,200.976.014.220,358.811.289.562,70.0,,200976014220.0,358811289562.0
