row_label_raw,row_label_full,31/12/2019,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,663.571.252.651,15.352.572.723,678.923.825.374,663571252651.0,15352572723.0,678923825374.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,184.208.912.880,167.619.871.323,351.828.784.203,184208912880.0,167619871323.0,351828784203.0
Các khoản vay,Các khoản vay,Các khoản vay,1.069.694.661.051,1.270.061.713.971,2.339.756.375.022,1069694661051.0,1270061713971.0,2339756375022.0
