row_label_raw,row_label_full,Ngoại tệ các loại,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
USD,USD,USD,"110.761,56","150.471,36",110761.56,150471.36
EUR,EUR,EUR,"38.615,41","4.545,38",38615.41,4545.38
