row_label_raw,row_label_full,col_0,col_1,31/12/2019 > Giá trị,31/12/2019 > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,01/01/2019 > Giá trị,01/01/2019 > Số có khả năng trả nợ,numeric__col_1,numeric__31/12/2019 > Giá trị,numeric__31/12/2019 > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__01/01/2019 > Giá trị,numeric__01/01/2019 > Số có khả năng trả nợ
a),a),a),Vay và nợ thuê tài chính ngắn hạn,1.069.694.661.051,1.069.694.661.051,3.680.539.462.374,3.580.778.572.541,969.933.771.218,969.933.771.218,,1069694661051.0,1069694661051.0,3680539462374.0,3580778572541.0,969933771218.0,969933771218.0
a),a),a),Vay ngắn hạn,705.768.790.321,705.768.790.321,3.187.947.651.023,3.255.087.423.878,772.908.563.176,772.908.563.176,,705768790321.0,705768790321.0,3187947651023.0,3255087423878.0,772908563176.0,772908563176.0
a),a),a),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (1),705.768.790.321,705.768.790.321,2.896.144.854.105,2.705.578.783.308,515.202.719.524,515.202.719.524,,705768790321.0,705768790321.0,2896144854105.0,2705578783308.0,515202719524.0,515202719524.0
a),a),a),Vay các đối tượng khác (2),-,-,291.802.796.918,549.508.640.570,257.705.843.652,257.705.843.652,,,,291802796918.0,549508640570.0,257705843652.0,257705843652.0
a),a),a),Vay dài hạn đến hạn trả,361.592.870.738,361.592.870.738,490.258.811.359,323.358.148.671,194.692.208.050,194.692.208.050,,361592870738.0,361592870738.0,490258811359.0,323358148671.0,194692208050.0,194692208050.0
a),a),a),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (3),241.592.870.738,241.592.870.738,370.258.811.359,323.358.148.671,194.692.208.050,194.692.208.050,,241592870738.0,241592870738.0,370258811359.0,323358148671.0,194692208050.0,194692208050.0
a),a),a),Ngân hàng TMCP Công thương Việt Nam - CN Thành An (5),120.000.000.000,120.000.000.000,120.000.000.000,-,-,-,,120000000000.0,120000000000.0,120000000000.0,,,
a),a),a),Nợ thuê tài chính đến hạn trả,2.332.999.992,2.332.999.992,2.332.999.992,2.332.999.992,2.332.999.992,2.332.999.992,,2332999992.0,2332999992.0,2332999992.0,2332999992.0,2332999992.0,2332999992.0
a),a),a),Công ty Cho thuê tài chính TNHH MTV quốc tế Chailease - CN Hà Nội (4),2.332.999.992,2.332.999.992,2.332.999.992,2.332.999.992,2.332.999.992,2.332.999.992,,2332999992.0,2332999992.0,2332999992.0,2332999992.0,2332999992.0,2332999992.0
b),b),b),Vay và nợ thuê tài chính dài hạn,1.270.061.713.971,1.270.061.713.971,911.137.802.125,369.311.094.980,728.235.006.826,728.235.006.826,,1270061713971.0,1270061713971.0,911137802125.0,369311094980.0,728235006826.0,728235006826.0
b),b),b),Vay dài hạn,1.267.923.130.625,1.267.923.130.625,911.137.802.125,366.978.094.988,723.763.423.488,723.763.423.488,,1267923130625.0,1267923130625.0,911137802125.0,366978094988.0,723763423488.0,723763423488.0
b),b),b),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - CN Thanh Xuân (3),790.847.578.579,790.847.578.579,463.935.314.055,232.932.094.988,559.844.359.512,559.844.359.512,,790847578579.0,790847578579.0,463935314055.0,232932094988.0,559844359512.0,559844359512.0
b),b),b),Ngân hàng TMCP Công thương Việt Nam - CN Thành An (5),368.055.432.046,368.055.432.046,352.502.488.070,130.000.000.000,145.552.943.976,145.552.943.976,,368055432046.0,368055432046.0,352502488070.0,130000000000.0,145552943976.0,145552943976.0
b),b),b),Vay cá nhân (6),109.020.120.000,109.020.120.000,94.700.000.000,4.046.000.000,18.366.120.000,18.366.120.000,,109020120000.0,109020120000.0,94700000000.0,4046000000.0,18366120000.0,18366120000.0
