row_label_raw,row_label_full,Vốn góp tăng trong năm > Vốn góp cuối năm,1.029.359.940.000 > 2.573.399.850.000,- > 1.544.039.910.000,numeric__1.029.359.940.000 > 2.573.399.850.000,numeric__- > 1.544.039.910.000
"Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia",154.403.991.000,154.403.991.000,154403991000.0,154403991000.0
d) Cổ phiếu,d) Cổ phiếu,d) Cổ phiếu,31/12/2019,01/01/2019,,
d) Cổ phiếu,d) Cổ phiếu,d) Cổ phiếu,Cổ phiếu,Cổ phiếu,,
Số lượng cổ phiếu đăng ký phát hành,d) Cổ phiếu > Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,257.339.985,154.403.991,257339985.0,154403991.0
Số lượng cổ phiếu đã bán ra công chúng,d) Cổ phiếu > Số lượng cổ phiếu đã bán ra công chúng,Số lượng cổ phiếu đã bán ra công chúng,257.339.985,154.403.991,257339985.0,154403991.0
- Cổ phiếu phổ thông,d) Cổ phiếu > - Cổ phiếu phổ thông,- Cổ phiếu phổ thông,257.339.985,154.403.991,257339985.0,154403991.0
Số lượng cổ phiếu đang lưu hành,d) Cổ phiếu > Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,257.339.985,154.403.991,257339985.0,154403991.0
- Cổ phiếu phổ thông,d) Cổ phiếu > - Cổ phiếu phổ thông,- Cổ phiếu phổ thông,257.339.985,154.403.991,257339985.0,154403991.0
Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/cổ phiếu,Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/cổ phiếu,Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/cổ phiếu,Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/cổ phiếu,Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/cổ phiếu,,
