row_label_raw,row_label_full,01/01/2019,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,592.698.858.010,16.774.558.738,609.473.416.748,592698858010.0,16774558738.0,609473416748.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,207.783.272.904,75.723.565.512,283.506.838.416,207783272904.0,75723565512.0,283506838416.0
Các khoản vay,Các khoản vay,Các khoản vay,969.933.771.218,728.235.006.826,1.698.168.778.044,969933771218.0,728235006826.0,1698168778044.0
