row_label_raw,row_label_full,col_0,Công ty CP Senreal (trướcDay là Công ty CP Đức TríTín Phú Quốc) (2),20.620.876.735,-,346.523.960.670,-_1,numeric__Công ty CP Senreal (trướcDay là Công ty CP Đức TríTín Phú Quốc) (2),numeric__20.620.876.735,numeric__-,numeric__346.523.960.670,numeric__-_1
,,,Lãi dự thu,12.236.461.195,-,7.336.440.151,-,,12236461195.0,,7336440151.0,
,,,Các khoản phải thu khác,6.865.791.667,-,13.486.990.518,-,,6865791667.0,,13486990518.0,
b),b),b),Dài hạn,8.806.498.136,(1.347.362.135),6.669.767.924,(1.347.362.135),,8806498136.0,-1347362135.0,6669767924.0,-1347362135.0
b),b),b),"Ký quỹ, ký cược dài hạn",5.245.766.780,-,3.011.723.300,-,,5245766780.0,,3011723300.0,
b),b),b),Phải thu khác,3.560.731.356,(1.347.362.135),3.658.044.624,(1.347.362.135),,3560731356.0,-1347362135.0,3658044624.0,-1347362135.0
b),b),b),Ban đến bù GPMB Quốc Oai,1.692.084.000,-,1.692.084.000,-,,1692084000.0,,1692084000.0,
b),b),b),Các khoản phải thu dài hạnkhác,1.868.647.356,(1.347.362.135),1.965.960.624,(1.347.362.135),,1868647356.0,-1347362135.0,1965960624.0,-1347362135.0
b),b),b),Cộng,78.840.820.592,(6.447.362.135),593.578.507.869,(1.347.362.135),,78840820592.0,-6447362135.0,593578507869.0,-1347362135.0
