row_label_raw,row_label_full,Đầu tư góp vốn vào các công ty con▪ Công ty TNHH Một Thành viênBò Sữa Việt Nam,"% vốnsở hữu vàquyềnbiểu quyết > 100,00%",Ngày 31 tháng 12 năm 2018 > Giá gốcVND > 2.250.780.000.000,Ngày 31 tháng 12 năm 2018 > Giá trịhợp lýVND > (*),Ngày 31 tháng 12 năm 2018 > Dự phònggiảm giáVND > -,"% vốnsở hữu vàquyền biểu quyết > 100,00%",Ngày 1 tháng 1 năm 2018 > Giá gốcVND > 2.250.780.000.000,Ngày 1 tháng 1 năm 2018 > Giá trịhợp lýVND > (*),Ngày 1 tháng 1 năm 2018 > Dự phònggiảm giáVND > -,"numeric__% vốnsở hữu vàquyềnbiểu quyết > 100,00%",numeric__Ngày 31 tháng 12 năm 2018 > Giá gốcVND > 2.250.780.000.000,numeric__Ngày 31 tháng 12 năm 2018 > Giá trịhợp lýVND > (*),numeric__Ngày 31 tháng 12 năm 2018 > Dự phònggiảm giáVND > -,"numeric__% vốnsở hữu vàquyền biểu quyết > 100,00%",numeric__Ngày 1 tháng 1 năm 2018 > Giá gốcVND > 2.250.780.000.000,numeric__Ngày 1 tháng 1 năm 2018 > Giá trịhợp lýVND > (*),numeric__Ngày 1 tháng 1 năm 2018 > Dự phònggiảm giáVND > -
▪ Driftwood Dairy HoldingCorporation,▪ Driftwood Dairy HoldingCorporation,▪ Driftwood Dairy HoldingCorporation,"100,00%",225.895.918.429,(*),-,"100,00%",225.895.918.429,(*),-,1.0,225895918429.0,,,1.0,225895918429.0,,
▪ Vinamilk Europe Spóstka ZOgraniczona Odpowiedzialnoscia,▪ Vinamilk Europe Spóstka ZOgraniczona Odpowiedzialnoscia,▪ Vinamilk Europe Spóstka ZOgraniczona Odpowiedzialnoscia,"100,00%",66.463.150.000,(*),-,"100,00%",66.463.150.000,(*),-,1.0,66463150000.0,,,1.0,66463150000.0,,
"▪ Angkor Dairy Products Co, Ltd.","▪ Angkor Dairy Products Co, Ltd.","▪ Angkor Dairy Products Co, Ltd.","100,00%",464.289.241.751,(*),-,"100,00%",464.289.241.751,(*),-,1.0,464289241751.0,,,1.0,464289241751.0,,
▪ Công ty TNHH Bò Sữa ThốngNhất Thanh Hóa,▪ Công ty TNHH Bò Sữa ThốngNhất Thanh Hóa,▪ Công ty TNHH Bò Sữa ThốngNhất Thanh Hóa,"100,00%",856.682.699.703,(*),(19.842.623.474),"100,00%",621.682.699.703,(*),(7.824.292.836),1.0,856682699703.0,,-19842623474.0,1.0,621682699703.0,,-7824292836.0
▪ Công ty Cổ phần Đường Việt Nam,▪ Công ty Cổ phần Đường Việt Nam,▪ Công ty Cổ phần Đường Việt Nam,"65,00%",1.328.381.061.273,(*),-,"65,00%",1.328.381.061.273,(*),-,0.65,1328381061273.0,,,0.65,1328381061273.0,,
"▪ Lao-Jagro DevelopmentXiengKhouang Co., Ltd. (**)","▪ Lao-Jagro DevelopmentXiengKhouang Co., Ltd. (**)","▪ Lao-Jagro DevelopmentXiengKhouang Co., Ltd. (**)","51,00%",217.100.901.045,(*),-,-,-,-,-,0.51,217100901045.0,,,,,,
,,,,5.409.592.972.201,,(19.842.623.474),,4.957.492.071.156,,(7.824.292.836),,5409592972201.0,,-19842623474.0,,4957492071156.0,,-7824292836.0
