row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiềnđầu năm,Mã số > 50 > 60,Thuyết minh,2018 VND > 279.460.154.662 > 733.003.539.943,2017 VND > 248.352.321.436 > 485.358.843.152,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2018 VND > 279.460.154.662 > 733.003.539.943,numeric__2017 VND > 248.352.321.436 > 485.358.843.152
Ảnh hưởng của thay đổi tỷ giá hối đoáiđối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoáiđối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoáiđối với tiền và các khoản tương đương tiền,61,,(1.228.481.798),(707.624.645),61.0,,-1228481798.0,-707624645.0
Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \),70,V.1,1.011.235.212.807,733.003.539.943,70.0,,1011235212807.0,733003539943.0
