row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018 VND > 78.785.202.795,Phải nộp VND > 1.929.401.143.303,Đã nộp VND > (1.943.870.023.182),31/12/2018 VND > 64.316.322.916,numeric__1/1/2018 VND > 78.785.202.795,numeric__Phải nộp VND > 1.929.401.143.303,numeric__Đã nộp VND > (1.943.870.023.182),numeric__31/12/2018 VND > 64.316.322.916
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,637.603.312,150.914.577.803,(140.205.720.114),11.346.461.001,637603312.0,150914577803.0,-140205720114.0,11346461001.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,247.160.749.868,1.883.006.377.719,(1.877.825.025.085),252.342.102.502,247160749868.0,1883006377719.0,-1877825025085.0,252342102502.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,44.215.680.297,202.979.959.532,(234.045.959.788),13.149.680.041,44215680297.0,202979959532.0,-234045959788.0,13149680041.0
Thuế khác,Thuế khác,Thuế khác,5.061.911.896,56.468.019.859,(61.033.677.983),496.253.772,5061911896.0,56468019859.0,-61033677983.0,496253772.0
,,,375.861.148.168,4.222.770.078.216,(4.256.980.406.152),341.650.820.232,375861148168.0,4222770078216.0,-4256980406152.0,341650820232.0
