row_label_raw,row_label_full,col_0,2018VND,2017VND,numeric__2018VND,numeric__2017VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,970.605.001.566,430.308.443.075,970605001566.0,430308443075.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.966.215.704.548,1.820.002.459.383,1966215704548.0,1820002459383.0
Tăng do sáp nhập công ty con,Tăng do sáp nhập công ty con,Tăng do sáp nhập công ty con,-,295.492.565,,295492565.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(2.645.973.796.296),(1.258.329.337.668),-2645973796296.0,-1258329337668.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(9.493.334.500),(11.957.912.736),-9493334500.0,-11957912736.0
Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,-,(6.954.545.455),,-6954545455.0
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,(1.439.256.572),(1.558.153.710),-1439256572.0,-1558153710.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(2.364.573.498),(513.490.250),-2364573498.0,-513490250.0
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,(1.269.245.491),(822.538.824),-1269245491.0,-822538824.0
(Giảm)/tăng khác,(Giảm)/tăng khác,(Giảm)/tăng khác,(1.259.725.202),134.585.186,-1259725202.0,134585186.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,275.020.774.555,970.605.001.566,275020774555.0,970605001566.0
