row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2024 VND,1/1/2024 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2024 VND,numeric__1/1/2024 VND
NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310),NGUỒN VỐN > NỘ PHẢI TRẢ (300 = 310),NỘ PHẢI TRẢ (300 = 310),300,,1.012.889.937.592,1.185.506.910.198,300.0,,1012889937592.0,1185506910198.0
Nợ ngắn hạn,NGUỒN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,1.012.889.937.592,1.185.506.910.198,310.0,,1012889937592.0,1185506910198.0
Phải trả người bán ngắn hạn,NGUỒN VỐN > Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,311,13,20.302.825.821,33.188.675.961,311.0,13.0,20302825821.0,33188675961.0
Thuế và các khoản phải nộp Nhà nước,NGUỒN VỐN > Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,313,14,11.898.040.627,16.679.109.917,313.0,14.0,11898040627.0,16679109917.0
Phải trả người lao động,NGUỒN VỐN > Phải trả người lao động,Phải trả người lao động,314,,8.110.460.639,3.592.060.863,314.0,,8110460639.0,3592060863.0
Chi phí phải trả ngắn hạn,NGUỒN VỐN > Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,315,,480.866.916,111.111.111,315.0,,480866916.0,111111111.0
Doanh thu chưa thực hiện ngắn hạn,NGUỒN VỐN > Doanh thu chưa thực hiện ngắn hạn,Doanh thu chưa thực hiện ngắn hạn,318,,3.151.245.281,3.203.074.994,318.0,,3151245281.0,3203074994.0
Phải trả ngắn hạn khác,NGUỒN VỐN > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,15,30.484.725.723,10.118.430.068,319.0,15.0,30484725723.0,10118430068.0
"Quỹ khen thưởng, phúc lợi","NGUỒN VỐN > Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",322,16,938.461.772.585,1.118.614.447.284,322.0,16.0,938461772585.0,1118614447284.0
VỐN CHỦ SỞ HỮU (400 = 410),NGUỒN VỐN > VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,80.780.186.578.052,70.801.095.177.788,400.0,,80780186578052.0,70801095177788.0
Vốn chủ sở hữu,NGUỒN VỐN > Vốn chủ sở hữu,Vốn chủ sở hữu,410,17,80.780.186.578.052,70.801.095.177.788,410.0,17.0,80780186578052.0,70801095177788.0
Vốn cổ phần,NGUỒN VỐN > Vốn cổ phần,Vốn cổ phần,411,18,63.962.502.000.000,58.147.857.000.000,411.0,18.0,63962502000000.0,58147857000000.0
- Cổ phiếu phổ thông có quyền biểu quyết,NGUỒN VỐN > - Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,63.962.502.000.000,58.147.857.000.000,,,63962502000000.0,58147857000000.0
Thặng dư vốn cổ phần,NGUỒN VỐN > Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,412,,-,3.211.560.416.270,412.0,,,3211560416270.0
Quỹ đầu tư phát triển,NGUỒN VỐN > Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,418,,788.437.800.829,790.996.872.665,418.0,,788437800829.0,790996872665.0
Lợi nhuận sau thuế chưa phân phối,NGUỒN VỐN > Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,421,,16.029.246.777.223,8.650.680.888.853,421.0,,16029246777223.0,8650680888853.0
- LNST chưa phân phối đến cuối năm trước,NGUỒN VỐN > - LNST chưa phân phối đến cuối năm trước,- LNST chưa phân phối đến cuối năm trước,421a,,5.781.846.305.123,6.162.848.673.052,,,5781846305123.0,6162848673052.0
- LNST năm nay,NGUỒN VỐN > - LNST năm nay,- LNST năm nay,421b,,10.247.400.472.100,2.487.832.215.801,,,10247400472100.0,2487832215801.0
TỔNG NGUỒN VỐN (440 = 300 + 400),NGUỒN VỐN > TỔNG NGUỒN VỐN (440 = 300 + 400),TỔNG NGUỒN VỐN (440 = 300 + 400),440,,81.793.076.515.644,71.986.602.087.986,440.0,,81793076515644.0,71986602087986.0
