row_label_raw,row_label_full,"Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn Tiền gửi có kỳ hạn > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm).","31/12/2024 > Giá gốc VND > 281.046.575.342 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm).","31/12/2024 > Giá trị hợp lý VND > 281.046.575.342 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm).","31/12/2024 > Giá trị hợp lý VND > 281.046.575.342 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm)._1","31/12/2024 > Giá gốc VND > 1.723.200.000.000 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm).","1/1/2024 > Giá trị hợp lý VND > 1.723.200.000.000 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm).","1/1/2024 > Giá trị hợp lý VND > 1.723.200.000.000 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm)._1","1/1/2024 > Giá trị hợp lý VND > 1.723.200.000.000 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm)._2","numeric__31/12/2024 > Giá gốc VND > 281.046.575.342 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm).","numeric__31/12/2024 > Giá trị hợp lý VND > 281.046.575.342 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm).","numeric__31/12/2024 > Giá trị hợp lý VND > 281.046.575.342 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm)._1","numeric__31/12/2024 > Giá gốc VND > 1.723.200.000.000 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm).","numeric__1/1/2024 > Giá trị hợp lý VND > 1.723.200.000.000 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm).","numeric__1/1/2024 > Giá trị hợp lý VND > 1.723.200.000.000 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm)._1","numeric__1/1/2024 > Giá trị hợp lý VND > 1.723.200.000.000 > Các khoản tiền gửi này có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng, hướng lãi suất từ 4,6% đến 5,4%/năm (1/1/2024: từ 5,5% đến 9,2%/năm)._2"
11.2 Đầu tư vào công ty con,11.2 Đầu tư vào công ty con,11.2 Đầu tư vào công ty con,11.2 Đầu tư vào công ty con,11.2 Đầu tư vào công ty con,11.2 Đầu tư vào công ty con,11.2 Đầu tư vào công ty con,11.2 Đầu tư vào công ty con,11.2 Đầu tư vào công ty con,11.2 Đầu tư vào công ty con,,,,,,,
,,,31/12/2024,31/12/2024,31/12/2024,1/1/2024,1/1/2024,1/1/2024,1/1/2024,,,,,,,
,,,Tỷ lệ % sở hữu,Tỷ lệ % quyền biểu quyết,Giá gốc VND,Giá trị hợp lý VND,Tỷ lệ % sở hữu,Tỷ lệ % quyền biểu quyết,Giá gốc VND,,,,,,,
Công ty CP Phát triển Nông nghiệp Hòa Phát (i),11.2 Đầu tư vào công ty con > Công ty CP Phát triển Nông nghiệp Hòa Phát (i),Công ty CP Phát triển Nông nghiệp Hòa Phát (i),"99,999%","99,999%",2.799.977.420.000,,"99,999%","99,999%",3.099.975.000.000,0.9999899999999999,0.9999899999999999,2799977420000.0,,0.9999899999999999,0.9999899999999999,3099975000000.0
Công ty CP Gang thép Hòa Phát (ii),11.2 Đầu tư vào công ty con > Công ty CP Gang thép Hòa Phát (ii),Công ty CP Gang thép Hòa Phát (ii),"99,999%","99,999%",61.609.220.000.000,,"99,988%","99,988%",53.999.220.000.000,0.9999899999999999,0.9999899999999999,61609220000000.0,,0.99988,0.99988,53999220000000.0
Công ty CP Sản phẩm thép Hòa Phát (iii),11.2 Đầu tư vào công ty con > Công ty CP Sản phẩm thép Hòa Phát (iii),Công ty CP Sản phẩm thép Hòa Phát (iii),"99,996%","99,996%",8.379.650.000.000,,"99,994%","99,994%",5.499.650.000.000,0.99996,0.99996,8379650000000.0,,0.99994,0.99994,5499650000000.0
Công ty CP Phát triển Bất động sản Hòa Phát (iv),11.2 Đầu tư vào công ty con > Công ty CP Phát triển Bất động sản Hòa Phát (iv),Công ty CP Phát triển Bất động sản Hòa Phát (iv),"99,971%","99,971%",6.798.000.000.000,,"99,967%","99,967%",5.998.000.000.000,0.99971,0.99971,6798000000000.0,,0.99967,0.99967,5998000000000.0
Công ty CP Điện máy Gia dụng Hòa Phát,11.2 Đầu tư vào công ty con > Công ty CP Điện máy Gia dụng Hòa Phát,Công ty CP Điện máy Gia dụng Hòa Phát,"99,900%","99,900%",999.000.000.000,,"99,900%","99,900%",999.000.000.000,0.9990000000000001,0.9990000000000001,999000000000.0,,0.9990000000000001,0.9990000000000001,999000000000.0
,,,,,80.585.847.420.000 (*),,,69.595.845.000.000,(*),,,,,,69595845000000.0,
