row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2024 > Số phải thu VND > 425.650.100,1/1/2024 > Số phải nộp VND > -,Số phát sinh trong năm > Số phải nộp/bù trừ trong năm VND > 17.884.435.635,Số phát sinh trong năm > Số đã nộp trong năm VND > (8.743.425.190),31/12/2024 > Số phải thu VND > 425.650.100,31/12/2024 > Số phải nộp VND > 9.141.010.445,numeric__1/1/2024 > Số phải thu VND > 425.650.100,numeric__1/1/2024 > Số phải nộp VND > -,numeric__Số phát sinh trong năm > Số phải nộp/bù trừ trong năm VND > 17.884.435.635,numeric__Số phát sinh trong năm > Số đã nộp trong năm VND > (8.743.425.190),numeric__31/12/2024 > Số phải thu VND > 425.650.100,numeric__31/12/2024 > Số phải nộp VND > 9.141.010.445
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,419.614.114,28.676.521.897,(26.339.105.829),-,2.757.030.182,,419614114.0,28676521897.0,-26339105829.0,,2757030182.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,16.259.495.803,-,(16.980.955.505),721.459.702,-,,16259495803.0,,-16980955505.0,721459702.0,
Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,-,-,37.730.490,(37.730.490),-,-,,,37730490.0,-37730490.0,,
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,-,-,503.142.305,(503.142.305),-,-,,,503142305.0,-503142305.0,,
"Thuế, phí khác","Thuế, phí khác","Thuế, phí khác",-,-,7.000.000,(7.000.000),-,-,,,7000000.0,-7000000.0,,
,,,425.650.100,16.679.109.917,47.108.830.327,(52.611.359.319),1.147.109.802,11.898.040.627,425650100.0,16679109917.0,47108830327.0,-52611359319.0,1147109802.0,11898040627.0
