row_label_raw,row_label_full,col_0,Chi phí sửa chữa văn phòng VND,Công cụ và dụng cụ VND,Chi phí khác VND,Tổng cộng VND,numeric__Chi phí sửa chữa văn phòng VND,numeric__Công cụ và dụng cụ VND,numeric__Chi phí khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,2.247.122.178,716.568.954,181.186.496,3.144.877.628,2247122178.0,716568954.0,181186496.0,3144877628.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,2.163.381.920,525.518.314,195.445.926,2.884.346.160,2163381920.0,525518314.0,195445926.0,2884346160.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(2.193.173.255),(253.489.855),(137.762.309),(2.584.425.419),-2193173255.0,-253489855.0,-137762309.0,-2584425419.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.217.330.843,988.597.413,238.870.113,3.444.798.369,2217330843.0,988597413.0,238870113.0,3444798369.0
