row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2024VND,2023VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty CP Gang thép Hòa Phát,Công ty CP Gang thép Hòa Phát,Công ty CP Gang thép Hòa Phát,Công ty CP Gang thép Hòa Phát,Công ty CP Gang thép Hòa Phát,,
Góp vốn,Công ty CP Gang thép Hòa Phát > Góp vốn,Góp vốn,7.610.000.000.000,6.500.000.000.000,7610000000000.0,6500000000000.0
Lợi nhuận được chia từ công ty con,Công ty CP Gang thép Hòa Phát > Lợi nhuận được chia từ công ty con,Lợi nhuận được chia từ công ty con,3.646.320.201.663,1.073.229.240.558,3646320201663.0,1073229240558.0
Lợi nhuận nhận được từ công ty con,Công ty CP Gang thép Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,3.646.320.201.663,3.003.229.240.558,3646320201663.0,3003229240558.0
Công ty CP Sản phẩm Thép Hòa Phát,Công ty CP Sản phẩm Thép Hòa Phát,Công ty CP Sản phẩm Thép Hòa Phát,Công ty CP Sản phẩm Thép Hòa Phát,Công ty CP Sản phẩm Thép Hòa Phát,,
Góp vốn,Công ty CP Sản phẩm Thép Hòa Phát > Góp vốn,Góp vốn,2.880.000.000.000,-,2880000000000.0,
Lợi nhuận được chia từ công ty con,Công ty CP Sản phẩm Thép Hòa Phát > Lợi nhuận được chia từ công ty con,Lợi nhuận được chia từ công ty con,4.510.643.271.492,1.386.503.080.705,4510643271492.0,1386503080705.0
Lợi nhuận nhận được từ công ty con,Công ty CP Sản phẩm Thép Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,4.510.643.271.492,2.386.503.080.705,4510643271492.0,2386503080705.0
Công ty CP Phát triển Bất động sản Hòa Phát,Công ty CP Phát triển Bất động sản Hòa Phát,Công ty CP Phát triển Bất động sản Hòa Phát,Công ty CP Phát triển Bất động sản Hòa Phát,Công ty CP Phát triển Bất động sản Hòa Phát,,
Góp vốn,Công ty CP Phát triển Bất động sản Hòa Phát > Góp vốn,Góp vốn,800.000.000.000,-,800000000000.0,
