row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2024 VND,2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2024 VND,numeric__2023 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,21,336.844.707.581,269.467.756.141,1.0,21.0,336844707581.0,269467756141.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,21,6.209.729,-,2.0,21.0,6209729.0,
Doanh thu thuần về bán hàng và cung cấp dịch vụ (\( 10 = 01 - 02 \)),Doanh thu thuần về bán hàng và cung cấp dịch vụ (\( 10 = 01 - 02 \)),Doanh thu thuần về bán hàng và cung cấp dịch vụ (\( 10 = 01 - 02 \)),10,21,336.838.497.852,269.467.756.141,10.0,21.0,336838497852.0,269467756141.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,22,269.171.569.626,146.763.958.005,11.0,22.0,269171569626.0,146763958005.0
Lợi nhuận gộp (\( 20 = 10 - 11 \)),Lợi nhuận gộp (\( 20 = 10 - 11 \)),Lợi nhuận gộp (\( 20 = 10 - 11 \)),20,,67.666.928.226,122.703.798.136,20.0,,67666928226.0,122703798136.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,23,10.300.211.056.695,2.753.142.716.506,21.0,23.0,10300211056695.0,2753142716506.0
Trong đó: lợi nhuận công ty con chuyển về,Trong đó: lợi nhuận công ty con chuyển về,Trong đó: lợi nhuận công ty con chuyển về,,,10.242.531.132.203,2.483.067.264.236,,,10242531132203.0,2483067264236.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,,-,144.038.087.651,22.0,,,144038087651.0
Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,23,,-,143.338.073.560,23.0,,,143338073560.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,,3.114.692,-,25.0,,3114692.0,
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,24,121.220.079.522,225.534.330.363,26.0,24.0,121220079522.0,225534330363.0
Lợi nhuận thuần từ hoạt động kinh doanh \( \{30 = 20 + (21 - 22) - (25 + 26)\} \),Lợi nhuận thuần từ hoạt động kinh doanh \( \{30 = 20 + (21 - 22) - (25 + 26)\} \),Lợi nhuận thuần từ hoạt động kinh doanh \( \{30 = 20 + (21 - 22) - (25 + 26)\} \),30,,10.246.654.790.707,2.506.274.096.628,30.0,,10246654790707.0,2506274096628.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,1.951.218.294,28.935.633,31.0,,1951218294.0,28935633.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,1.205.536.901,34.837.319,32.0,,1205536901.0,34837319.0
Kết quả từ hoạt động khác (\( 40 = 31 - 32 \)),Kết quả từ hoạt động khác (\( 40 = 31 - 32 \)),Kết quả từ hoạt động khác (\( 40 = 31 - 32 \)),40,,745.681.393,(5.901.686),40.0,,745681393.0,-5901686.0
Lợi nhuận kế toán trước thuế \( (50 = 30 + 40) \),Lợi nhuận kế toán trước thuế \( (50 = 30 + 40) \),Lợi nhuận kế toán trước thuế \( (50 = 30 + 40) \),50,,10.247.400.472.100,2.506.268.194.942,50.0,,10247400472100.0,2506268194942.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,26,-,18.435.979.141,51.0,26.0,,18435979141.0
Lợi nhuận sau thuế TNDN (\( 60 = 50 - 51 \)),Lợi nhuận sau thuế TNDN (\( 60 = 50 - 51 \)),Lợi nhuận sau thuế TNDN (\( 60 = 50 - 51 \)),60,,10.247.400.472.100,2.487.832.215.801,60.0,,10247400472100.0,2487832215801.0
