row_label_raw,row_label_full,col_0,Nămđáo hạn,31/12/2024VND,1/1/2024VND,numeric__Nămđáo hạn,numeric__31/12/2024VND,numeric__1/1/2024VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,,
Công ty TNHH MTV Gia cầm Hòa Phát Phú Thọ,Công ty con > Công ty TNHH MTV Gia cầm Hòa Phát Phú Thọ,Công ty TNHH MTV Gia cầm Hòa Phát Phú Thọ,2027,19.000.000.000,-,2027.0,19000000000.0,
Công ty CP Điện máy gia dụng Hòa Phát Hà Nam,Công ty con > Công ty CP Điện máy gia dụng Hòa Phát Hà Nam,Công ty CP Điện máy gia dụng Hòa Phát Hà Nam,2024,-,79.400.000.000,2024.0,,79400000000.0
Công ty TNHH Phụ Kiện Cơ Khí Hoà Phát,Công ty con > Công ty TNHH Phụ Kiện Cơ Khí Hoà Phát,Công ty TNHH Phụ Kiện Cơ Khí Hoà Phát,2024,-,40.000.000.000,2024.0,,40000000000.0
Công ty CP Vận tải biển Hòa Phát,Công ty con > Công ty CP Vận tải biển Hòa Phát,Công ty CP Vận tải biển Hòa Phát,2024,-,115.000.000.000,2024.0,,115000000000.0
,,,,19.000.000.000,234.400.000.000,,19000000000.0,234400000000.0
