row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2024VND,2023VND,,
Công ty TNHH Chế tạo cơ khí Hòa Phát,Công ty TNHH Chế tạo cơ khí Hòa Phát,Công ty TNHH Chế tạo cơ khí Hòa Phát,Công ty TNHH Chế tạo cơ khí Hòa Phát,Công ty TNHH Chế tạo cơ khí Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Chế tạo cơ khí Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,2.513.721,-,2513721.0,
Công ty TNHH MTV Thép dự ứng lực Hòa Phát,Công ty TNHH MTV Thép dự ứng lực Hòa Phát,Công ty TNHH MTV Thép dự ứng lực Hòa Phát,Công ty TNHH MTV Thép dự ứng lực Hòa Phát,Công ty TNHH MTV Thép dự ứng lực Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH MTV Thép dự ứng lực Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,767.773.550,42.718.434,767773550.0,42718434.0
Nhận thanh toán gốc cho vay,Công ty TNHH MTV Thép dự ứng lực Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,-,57.000.000.000,,57000000000.0
Công ty TNHH Thép Cán nguội Hòa Phát,Công ty TNHH Thép Cán nguội Hòa Phát,Công ty TNHH Thép Cán nguội Hòa Phát,Công ty TNHH Thép Cán nguội Hòa Phát,Công ty TNHH Thép Cán nguội Hòa Phát,,
Các khoản vay,Công ty TNHH Thép Cán nguội Hòa Phát > Các khoản vay,Các khoản vay,-,75.600.000.000,,75600000000.0
Thanh toán khoản vay,Công ty TNHH Thép Cán nguội Hòa Phát > Thanh toán khoản vay,Thanh toán khoản vay,-,75.600.000.000,,75600000000.0
Công ty CP Golden Gain Việt Nam,Công ty CP Golden Gain Việt Nam,Công ty CP Golden Gain Việt Nam,Công ty CP Golden Gain Việt Nam,Công ty CP Golden Gain Việt Nam,,
Cung cấp dịch vụ,Công ty CP Golden Gain Việt Nam > Cung cấp dịch vụ,Cung cấp dịch vụ,131.425.118,125.008.758,131425118.0,125008758.0
Công ty CP Xây dựng Long Việt,Công ty CP Xây dựng Long Việt,Công ty CP Xây dựng Long Việt,Công ty CP Xây dựng Long Việt,Công ty CP Xây dựng Long Việt,,
Cung cấp dịch vụ,Công ty CP Xây dựng Long Việt > Cung cấp dịch vụ,Cung cấp dịch vụ,3.391.685.565,2.669.801.236,3391685565.0,2669801236.0
Mua hàng hóa dịch vụ,Công ty CP Xây dựng Long Việt > Mua hàng hóa dịch vụ,Mua hàng hóa dịch vụ,929.119.500,926.722.500,929119500.0,926722500.0
Công ty TNHH Thương mại Hòa Phát,Công ty TNHH Thương mại Hòa Phát,Công ty TNHH Thương mại Hòa Phát,Công ty TNHH Thương mại Hòa Phát,Công ty TNHH Thương mại Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Thương mại Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,2.357.098.454,1.854.170.978,2357098454.0,1854170978.0
Công ty CP Phát triển Chăn nuôi Hòa Phát,Công ty CP Phát triển Chăn nuôi Hòa Phát,Công ty CP Phát triển Chăn nuôi Hòa Phát,Công ty CP Phát triển Chăn nuôi Hòa Phát,Công ty CP Phát triển Chăn nuôi Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Phát triển Chăn nuôi Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,7.279.188.293,3.020.603.949,7279188293.0,3020603949.0
Công ty TNHH Thức ăn Chăn nuôi Hòa Phát Hưng Yên,Công ty TNHH Thức ăn Chăn nuôi Hòa Phát Hưng Yên,Công ty TNHH Thức ăn Chăn nuôi Hòa Phát Hưng Yên,Công ty TNHH Thức ăn Chăn nuôi Hòa Phát Hưng Yên,Công ty TNHH Thức ăn Chăn nuôi Hòa Phát Hưng Yên,,
Cung cấp dịch vụ,Công ty TNHH Thức ăn Chăn nuôi Hòa Phát Hưng Yên > Cung cấp dịch vụ,Cung cấp dịch vụ,4.493.955.293,1.496.106.140,4493955293.0,1496106140.0
