row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả nhà cung cấp nguyên vật liệu nước ngoài,Phải trả nhà cung cấp nguyên vật liệu nước ngoài,Phải trả nhà cung cấp nguyên vật liệu nước ngoài,32.542.190.786,309.978.316.690,32542190786.0,309978316690.0
- Marubeni Grain & Oilseeds Trading Asia,- Marubeni Grain & Oilseeds Trading Asia,- Marubeni Grain & Oilseeds Trading Asia,23.710.995.000,-,23710995000.0,
- Crossland Marketing Pte Ltd,- Crossland Marketing Pte Ltd,- Crossland Marketing Pte Ltd,-,142.592.362.500,,142592362500.0
- International Asia,- International Asia,- International Asia,-,59.494.431.692,,59494431692.0
- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,8.831.195.786,107.891.522.498,8831195786.0,107891522498.0
Phải trả nhà cung cấp nguyên vật liệu trong nước,Phải trả nhà cung cấp nguyên vật liệu trong nước,Phải trả nhà cung cấp nguyên vật liệu trong nước,277.734.539.901,223.890.337.415,277734539901.0,223890337415.0
Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 32),Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 32),Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 32),8.189.093.224,-,8189093224.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,318.465.823.911,533.868.654.105,318465823911.0,533868654105.0
