row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Hàng đang đi trên đường,Hàng đang đi trên đường,Hàng đang đi trên đường,131.835.143.862,180.361.241.263,131835143862.0,180361241263.0
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",517.357.941.415,525.865.748.846,517357941415.0,525865748846.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",5.846.234.818,7.889.628.704,5846234818.0,7889628704.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,907.645.723.852,1.189.886.320.722,907645723852.0,1189886320722.0
Chi phí sản xuất kinh doanh dở dang hoạt động kinh doanh bất động sản (*),Chi phí sản xuất kinh doanh dở dang hoạt động kinh doanh bất động sản (*),Chi phí sản xuất kinh doanh dở dang hoạt động kinh doanh bất động sản (*),158.606.471.741,623.727.243.806,158606471741.0,623727243806.0
Chi phí sản xuất kinh doanh dở dang hoạt động chăn nuôi và hoạt động khác,Chi phí sản xuất kinh doanh dở dang hoạt động chăn nuôi và hoạt động khác,Chi phí sản xuất kinh doanh dở dang hoạt động chăn nuôi và hoạt động khác,749.039.252.111,566.159.076.916,749039252111.0,566159076916.0
Thành phẩm,Thành phẩm,Thành phẩm,291.121.334.108,296.355.267.001,291121334108.0,296355267001.0
Thành phẩm hoạt động kinh doanh bất động sản - Dự án Khu đô thị Đến Đố,Thành phẩm hoạt động kinh doanh bất động sản - Dự án Khu đô thị Đến Đố,Thành phẩm hoạt động kinh doanh bất động sản - Dự án Khu đô thị Đến Đố,259.241.378.510,256.361.583.418,259241378510.0,256361583418.0
Thành phẩm hoạt động sản xuất và chăn nuôi,Thành phẩm hoạt động sản xuất và chăn nuôi,Thành phẩm hoạt động sản xuất và chăn nuôi,31.879.955.598,39.993.683.583,31879955598.0,39993683583.0
Hàng hóa,Hàng hóa,Hàng hóa,83.852.017.227,48.520.197.642,83852017227.0,48520197642.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.937.658.395.282,2.248.878.404.178,1937658395282.0,2248878404178.0
