row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,,,,,,,
33,33,33,Tiền thu từ đi vay,,5.020.025.950.701,4.565.503.703.990,,,5020025950701.0,4565503703990.0
34,34,34,Tiền chi trả nợ gốc vay,,(4.457.611.004.250),(4.270.220.651.135),,,-4457611004250.0,-4270220651135.0
35,35,35,Tiền chi trả nợ gốc thuê tài chính,,(56.652.507.044),(37.710.444.238),,,-56652507044.0,-37710444238.0
36,36,36,Cổ tức đã trả cho chủ sở hữu,24.2,(36.524.267.075),(125.483.846.000),,242.0,-36524267075.0,-125483846000.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,469.238.172.332,132.088.762.617,,,469238172332.0,132088762617.0
50,50,50,Lưu chuyển tiền thuần trong năm,,133.495.014.500,(134.479.252.678),,,133495014500.0,-134479252678.0
60,60,60,Tiền và tương đương tiền đầu năm,,146.261.183.367,280.739.533.245,,,146261183367.0,280739533245.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(5.617.946),902.800,,,-5617946.0,902800.0
70,70,70,Tiền và tương đương tiền cuối năm,5,279.750.579.921,146.261.183.367,,5.0,279750579921.0,146261183367.0
