row_label_raw,row_label_full,Ông Nguyễn Khắc Thảo,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Nguyễn Văn Tuân,Ông Nguyễn Văn Tuân,Ông Nguyễn Văn Tuân,Phó Tổng Giám đốc,,,
Ông Nguyễn Trọng Kích,Ông Nguyễn Trọng Kích,Ông Nguyễn Trọng Kích,Phó Tổng Giám đốc,,,
Ông Phạm Văn Học,Ông Phạm Văn Học,Ông Phạm Văn Học,Phó Tổng Giám đốc,,,
Ông Nguyễn Thế Tường,Ông Nguyễn Thế Tường,Ông Nguyễn Thế Tường,Phó Tổng Giám đốc,,,
Bà Nguyễn Thị Thu Hương,Bà Nguyễn Thị Thu Hương,Bà Nguyễn Thị Thu Hương,Phó Tổng Giám đốc,,,
,,,kiềm Kế toán trưởng,,,
Ông Nguyễn Văn Bằng,Ông Nguyễn Văn Bằng,Ông Nguyễn Văn Bằng,Phó Tổng Giám đốc,Bổ nhiệm ngày 6 tháng 9 năm 2016,,
Ông Nguyễn Thế Chinh,Ông Nguyễn Thế Chinh,Ông Nguyễn Thế Chinh,Phó Tổng Giám đốc,Bổ nhiệm ngày 21 tháng 11 năm 2016,,
Ông Nguyễn Văn Mạnh,Ông Nguyễn Văn Mạnh,Ông Nguyễn Văn Mạnh,Phó Tổng Giám đốc,Miễn nhiệm ngày 24 tháng 8 năm 2016,,
