row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,182.509.153.700,148.137.106.928,182509153700.0,148137106928.0
- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,4.494.223.278,8.784.401.492,4494223278.0,8784401492.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,96.888.100.253,54.373.917.045,96888100253.0,54373917045.0
"- Chi phí vận chuyển, bốc vác","- Chi phí vận chuyển, bốc vác","- Chi phí vận chuyển, bốc vác",18.815.800.414,21.155.660.197,18815800414.0,21155660197.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,18.150.520.174,15.271.376.046,18150520174.0,15271376046.0
"- Chi phí quảng cáo, khuyến mại","- Chi phí quảng cáo, khuyến mại","- Chi phí quảng cáo, khuyến mại",5.543.295.871,9.226.116.501,5543295871.0,9226116501.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,24.445.601.822,24.578.674.554,24445601822.0,24578674554.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,14.171.611.888,14.746.961.093,14171611888.0,14746961093.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,191.919.370.188,164.055.888.832,191919370188.0,164055888832.0
- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,18.321.482.725,15.084.340.217,18321482725.0,15084340217.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,82.014.293.550,67.267.009.709,82014293550.0,67267009709.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,23.149.029.138,17.890.161.255,23149029138.0,17890161255.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,50.552.468.276,47.208.368.079,50552468276.0,47208368079.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,17.882.096.499,16.606.009.572,17882096499.0,16606009572.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,374.428.523.888,312.192.995.760,374428523888.0,312192995760.0
