row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Chi phí xây dựng và phát triển bất động sản phải trả,Chi phí xây dựng và phát triển bất động sản phải trả,Chi phí xây dựng và phát triển bất động sản phải trả,32.876.637.991,24.368.378.906,32876637991.0,24368378906.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,6.450.947.499,2.274.941.103,6450947499.0,2274941103.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,5.665.283.617,2.088.791.847,5665283617.0,2088791847.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,44.992.869.107,28.732.111.856,44992869107.0,28732111856.0
