row_label_raw,row_label_full,23.2. Thu nhập trên một cổ phiếu,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,- Lợi nhuận hoặc lỗ để tính lãi cơ bản trên cổ phiếu,144.622,41.631,144622.0,41631.0
- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,-,(18.287),,-18287.0
"+ Quỹ khen thưởng, phúc lợi","+ Quỹ khen thưởng, phúc lợi","+ Quỹ khen thưởng, phúc lợi",-,(18.287),,-18287.0
- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,- Số bình quân gia quyền cổ phiếu phổ thông để tính lãi cơ bản,308,308,308.0,308.0
- Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu),- Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu),- Lãi cơ bản trên cổ phiếu (đồng/ Cổ phiếu),470,76,470.0,76.0
