row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,671,7.812,7.499,984,671.0,7812.0,7499.0,984.0
2. Thuế tiêu thụ đặc biệt,2. Thuế tiêu thụ đặc biệt,2. Thuế tiêu thụ đặc biệt,1,14,13,2,1.0,14.0,13.0,2.0
3. Thuế TNDN,3. Thuế TNDN,3. Thuế TNDN,9.928,37.525,11.200,36.253,9928.0,37525.0,11200.0,36253.0
a. Thuế TNDN,a. Thuế TNDN,a. Thuế TNDN,9.928,36.565,10.240,36.253,9928.0,36565.0,10240.0,36253.0
Thuế TNDN của ngân hàng,Thuế TNDN của ngân hàng,Thuế TNDN của ngân hàng,9.781,35.454,9.781,35.454,9781.0,35454.0,9781.0,35454.0
Thuế TNDN của Công ty con,Thuế TNDN của Công ty con,Thuế TNDN của Công ty con,147,1.111,459,799,147.0,1111.0,459.0,799.0
b. Thuế TNDN nhà thầu nước ngoài,b. Thuế TNDN nhà thầu nước ngoài,b. Thuế TNDN nhà thầu nước ngoài,-,960,960,-,,960.0,960.0,
4. Các loại thuế khác,4. Các loại thuế khác,4. Các loại thuế khác,63,4.596,4.461,198,63.0,4596.0,4461.0,198.0
Tổng cộng,Tổng cộng,Tổng cộng,10.663,49.947,23.173,37.437,10663.0,49947.0,23173.0,37437.0
