row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2019,Năm 2018,numeric__Thuyết minh,numeric__Năm 2019,numeric__Năm 2018
1. Thu nhập lãi và các khoản thu nhập tương tự,1. Thu nhập lãi và các khoản thu nhập tương tự,1. Thu nhập lãi và các khoản thu nhập tương tự,VI.24,1.639.732,1.522.309,,1639732.0,1522309.0
2. Chỉ phí lãi và các chỉ phí tương tự,2. Chỉ phí lãi và các chỉ phí tương tự,2. Chỉ phí lãi và các chỉ phí tương tự,VI.25,907.431,861.754,,907431.0,861754.0
I. Thu nhập lãi thuần,I. Thu nhập lãi thuần,I. Thu nhập lãi thuần,,732.301,660.555,,732301.0,660555.0
3. Thu nhập từ hoạt động dịch vụ,3. Thu nhập từ hoạt động dịch vụ,3. Thu nhập từ hoạt động dịch vụ,,65.494,64.649,,65494.0,64649.0
4. Chỉ phí hoạt động dịch vụ,4. Chỉ phí hoạt động dịch vụ,4. Chỉ phí hoạt động dịch vụ,,21.463,21.675,,21463.0,21675.0
II. Lãi/lỗ thuần từ hoạt động dịch vụ,II. Lãi/lỗ thuần từ hoạt động dịch vụ,II. Lãi/lỗ thuần từ hoạt động dịch vụ,VI.26,44.031,42.974,,44031.0,42974.0
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hồi,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hồi,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hồi,VI.27,11.589,24.841,,11589.0,24841.0
IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,VI.28,-,-,,,
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,VI.29,-,-,,,
5. Thu nhập từ hoạt động khác,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư > 5. Thu nhập từ hoạt động khác,5. Thu nhập từ hoạt động khác,,92.781,132.293,,92781.0,132293.0
6. Chỉ phí hoạt động khác,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư > 6. Chỉ phí hoạt động khác,6. Chỉ phí hoạt động khác,,17.355,17.058,,17355.0,17058.0
VI. Lãi/lỗ thuần từ hoạt động khác,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư > VI. Lãi/lỗ thuần từ hoạt động khác,VI. Lãi/lỗ thuần từ hoạt động khác,VI.31,75.426,115.235,,75426.0,115235.0
"VII. Thu nhập từ góp vốn, mua cổ phần","V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư > VII. Thu nhập từ góp vốn, mua cổ phần","VII. Thu nhập từ góp vốn, mua cổ phần",VI.30,1.408,1.608,,1408.0,1608.0
VIII. Chỉ phí hoạt động,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư > VIII. Chỉ phí hoạt động,VIII. Chỉ phí hoạt động,VI.32,486.328,449.103,,486328.0,449103.0
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư > IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,,378.427,396.110,,378427.0,396110.0
X. Chỉ phí dự phòng rủi ro tín dụng,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư > X. Chỉ phí dự phòng rủi ro tín dụng,X. Chỉ phí dự phòng rủi ro tín dụng,,197.240,343.592,,197240.0,343592.0
XI. Tổng lợi nhuận trước thuế,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư > XI. Tổng lợi nhuận trước thuế,XI. Tổng lợi nhuận trước thuế,,181.187,52.518,,181187.0,52518.0
7. Chỉ phí thuế TNDN hiện hành,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư > 7. Chỉ phí thuế TNDN hiện hành,7. Chỉ phí thuế TNDN hiện hành,,36.565,10.887,,36565.0,10887.0
8. Chỉ phí thuế TNDN hoãn lại,8. Chỉ phí thuế TNDN hoãn lại,8. Chỉ phí thuế TNDN hoãn lại,,-,-,,,
XII. Chỉ phí thuế Thu nhập doanh nghiệp,8. Chỉ phí thuế TNDN hoãn lại > XII. Chỉ phí thuế Thu nhập doanh nghiệp,XII. Chỉ phí thuế Thu nhập doanh nghiệp,VI.33,36.565,10.887,,36565.0,10887.0
XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,8. Chỉ phí thuế TNDN hoãn lại > XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,XIII. Lợi nhuận sau thuế Thu nhập doanh nghiệp,,144.622,41.631,,144622.0,41631.0
XIV. Lợi ích của cổ đông thiểu số,XIV. Lợi ích của cổ đông thiểu số,XIV. Lợi ích của cổ đông thiểu số,,-,-,,,
XV. Lãi cơ bản trên cổ phiếu,XIV. Lợi ích của cổ đông thiểu số > XV. Lãi cơ bản trên cổ phiếu,XV. Lãi cơ bản trên cổ phiếu,VI.23.2,470,76,,470.0,76.0
