row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2019,Năm 2018,numeric__Thuyết minh,numeric__Năm 2019,numeric__Năm 2018
LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,
01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,,1.590.083,1.524.023,,1590083.0,1524023.0
02. Chỉ phí lãi và các khoản thu nhập tương tự đã trả,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 02. Chỉ phí lãi và các khoản thu nhập tương tự đã trả,02. Chỉ phí lãi và các khoản thu nhập tương tự đã trả,,(871.040),(849.525),,-871040.0,-849525.0
03. Thu nhập từ hoạt động dịch vụ nhận được,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 03. Thu nhập từ hoạt động dịch vụ nhận được,03. Thu nhập từ hoạt động dịch vụ nhận được,,44.031,42.974,,44031.0,42974.0
"04. Chênh lệch số tiền thực thu/ thực chỉ từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 04. Chênh lệch số tiền thực thu/ thực chỉ từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","04. Chênh lệch số tiền thực thu/ thực chỉ từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",,11.589,24.841,,11589.0,24841.0
05. Thu nhập khác,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 05. Thu nhập khác,05. Thu nhập khác,,(834),(3.635),,-834.0,-3635.0
"06. Tiền thu các khoản nợ đã được xử lý hoá, bù đắp bằng nguồn rủi ro","LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 06. Tiền thu các khoản nợ đã được xử lý hoá, bù đắp bằng nguồn rủi ro","06. Tiền thu các khoản nợ đã được xử lý hoá, bù đắp bằng nguồn rủi ro",,76.223,118.859,,76223.0,118859.0
"07. Tiền chỉ trả cho nhân viên và hoạt động quản lý, công vụ","LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 07. Tiền chỉ trả cho nhân viên và hoạt động quản lý, công vụ","07. Tiền chỉ trả cho nhân viên và hoạt động quản lý, công vụ",,(435.315),(400.141),,-435315.0,-400141.0
08. Tiền thuế thu nhập thực nộp trong năm,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 08. Tiền thuế thu nhập thực nộp trong năm,08. Tiền thuế thu nhập thực nộp trong năm,,(10.240),(14.270),,-10240.0,-14270.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,LUƯ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,404.497,443.126,,404497.0,443126.0
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,
"09. (Tăng)/Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác","Những thay đổi về tài sản hoạt động > 09. (Tăng)/Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác","09. (Tăng)/Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác",,(400.000),(75.000),,-400000.0,-75000.0
10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,Những thay đổi về tài sản hoạt động > 10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,,1.017.114,(197.468),,1017114.0,-197468.0
11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đổi về tài sản hoạt động > 11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,(668),-,,-668.0,
12. (Tăng)/Giảm các khoản cho vay khách hàng,Những thay đổi về tài sản hoạt động > 12. (Tăng)/Giảm các khoản cho vay khách hàng,12. (Tăng)/Giảm các khoản cho vay khách hàng,,(885.852),434.345,,-885852.0,434345.0
13. Giảm nguồn dự phòng để bù đắp tồn thất các khoản,Những thay đổi về tài sản hoạt động > 13. Giảm nguồn dự phòng để bù đắp tồn thất các khoản,13. Giảm nguồn dự phòng để bù đắp tồn thất các khoản,,(22.558),(286.672),,-22558.0,-286672.0
14. (Tăng)/Giảm khác về tài sản hoạt động,Những thay đổi về tài sản hoạt động > 14. (Tăng)/Giảm khác về tài sản hoạt động,14. (Tăng)/Giảm khác về tài sản hoạt động,,(186.313),(117.675),,-186313.0,-117675.0
