row_label_raw,row_label_full,- Trái phiếu Chính phủ và Trái phiếu Đô thị,250.000,931.519,numeric__250.000,numeric__931.519
Cộng,Cộng,Cộng,250.000,931.519,250000.0,931519.0
8.2. Trái phiếu đặc biệt do VAMC phát hành,8.2. Trái phiếu đặc biệt do VAMC phát hành,8.2. Trái phiếu đặc biệt do VAMC phát hành,31/12/2019,31/12/2018,,
- Mệnh giá trái phiếu đặc biệt (1),8.2. Trái phiếu đặc biệt do VAMC phát hành > - Mệnh giá trái phiếu đặc biệt (1),- Mệnh giá trái phiếu đặc biệt (1),800.857,1.132.830,800857.0,1132830.0
- Dự phòng trái phiếu đặc biệt (2),8.2. Trái phiếu đặc biệt do VAMC phát hành > - Dự phòng trái phiếu đặc biệt (2),- Dự phòng trái phiếu đặc biệt (2),(231.229),(251.021),-231229.0,-251021.0
Cộng,8.2. Trái phiếu đặc biệt do VAMC phát hành > Cộng,Cộng,569.628,881.809,569628.0,881809.0
Tổng cộng,8.2. Trái phiếu đặc biệt do VAMC phát hành > Tổng cộng,Tổng cộng,819.628,1.813.328,819628.0,1813328.0
