row_label_raw,row_label_full,col_0,2017Cổ phiếu,2016Cổ phiếu,numeric__2017Cổ phiếu,numeric__2016Cổ phiếu
Cổ phiếu phổ thông đã phát hành đầu năm,Cổ phiếu phổ thông đã phát hành đầu năm,Cổ phiếu phổ thông đã phát hành đầu năm,296.200.000,296.200.000,296200000.0,296200000.0
Ảnh hưởng của số cổ phiếu phát hành trong năm,Ảnh hưởng của số cổ phiếu phát hành trong năm,Ảnh hưởng của số cổ phiếu phát hành trong năm,-,-,,
Số lượng bình quân gia quyền của cổ phiếu phổ thông,Ảnh hưởng của số cổ phiếu phát hành trong năm > Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,296.200.000,296.200.000,296200000.0,296200000.0
