row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
Dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ > Dịch vụ thanh toán,Dịch vụ thanh toán,16.028,9.892,16028.0,9892.0
Dịch vụ cho thuê kho và văn phòng,Thu nhập từ hoạt động dịch vụ > Dịch vụ cho thuê kho và văn phòng,Dịch vụ cho thuê kho và văn phòng,27.288,10.275,27288.0,10275.0
Dịch vụ thẩm định tài sản,Thu nhập từ hoạt động dịch vụ > Dịch vụ thẩm định tài sản,Dịch vụ thẩm định tài sản,15.624,10.682,15624.0,10682.0
"Dịch vụ ngân quỹ, ủy thác và đại lý","Thu nhập từ hoạt động dịch vụ > Dịch vụ ngân quỹ, ủy thác và đại lý","Dịch vụ ngân quỹ, ủy thác và đại lý",1.016,902,1016.0,902.0
Dịch vụ khác,Thu nhập từ hoạt động dịch vụ > Dịch vụ khác,Dịch vụ khác,101,61,101.0,61.0
,,,60.057,31.812,60057.0,31812.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,
Dịch vụ thanh toán và ngân quỹ,Chi phí hoạt động dịch vụ > Dịch vụ thanh toán và ngân quỹ,Dịch vụ thanh toán và ngân quỹ,(7.541),(4.327),-7541.0,-4327.0
Dịch vụ khác,Chi phí hoạt động dịch vụ > Dịch vụ khác,Dịch vụ khác,(4.414),(2.504),-4414.0,-2504.0
,,,(11.955),(6.831),-11955.0,-6831.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,48.102,24.981,48102.0,24981.0
