row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2017Triệu VND,2016Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2017Triệu VND,numeric__2016Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,252.194,151.636,,,252194.0,151636.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,29,(50.501),(30.646),,29.0,-50501.0,-30646.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,29,-,-,,29.0,,
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,29,(50.501),(30.646),,29.0,-50501.0,-30646.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,201.693,120.990,,,201693.0,120990.0
,,,,,2017VND,2016VND,,,,
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu)Lãi cơ bản trên cổ phiếu,30,634,368,,30.0,634.0,368.0
