row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,,
Tiền gửi và cho vay các tổ chức tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Tiền gửi và cho vay các tổ chức tín dụng khác,Tiền gửi và cho vay các tổ chức tín dụng khác,91.771,28.206,91771.0,28206.0
Cho vay khách hàng,Thu nhập lãi và các khoản thu nhập tương tự từ > Cho vay khách hàng,Cho vay khách hàng,2.726.028,2.110.401,2726028.0,2110401.0
Chứng khoán đầu tư,Thu nhập lãi và các khoản thu nhập tương tự từ > Chứng khoán đầu tư,Chứng khoán đầu tư,87.575,152.213,87575.0,152213.0
Dịch vụ bảo lãnh,Thu nhập lãi và các khoản thu nhập tương tự từ > Dịch vụ bảo lãnh,Dịch vụ bảo lãnh,1.692,1.345,1692.0,1345.0
Khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Khác,Khác,1.637,1.840,1637.0,1840.0
,,,2.908.703,2.294.005,2908703.0,2294005.0
Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,,
Tiền gửi và vay các tổ chức tín dụng khác,Chi phí lãi và các chi phí tương tự cho > Tiền gửi và vay các tổ chức tín dụng khác,Tiền gửi và vay các tổ chức tín dụng khác,(15.440),(11.912),-15440.0,-11912.0
Tiền gửi của khách hàng,Chi phí lãi và các chi phí tương tự cho > Tiền gửi của khách hàng,Tiền gửi của khách hàng,(1.741.665),(1.330.517),-1741665.0,-1330517.0
Khác,Chi phí lãi và các chi phí tương tự cho > Khác,Khác,(109.966),(165.639),-109966.0,-165639.0
,,,(1.867.071),(1.508.068),-1867071.0,-1508068.0
Thu nhập lãi và các khoản thu nhập tương tự thuần,Chi phí lãi và các chi phí tương tự cho > Thu nhập lãi và các khoản thu nhập tương tự thuần,Thu nhập lãi và các khoản thu nhập tương tự thuần,1.041.632,785.937,1041632.0,785937.0
