row_label_raw,row_label_full,Thuế giá trị gia tăng,31/12/2017Triệu VND > 562,31/12/2016Triệu VND > 2.024,numeric__31/12/2017Triệu VND > 562,numeric__31/12/2016Triệu VND > 2.024
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,19.045,23.634,19045.0,23634.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.087,1.915,2087.0,1915.0
,,,21.694,27.573,21694.0,27573.0
