row_label_raw,row_label_full,col_0,Quỹ dự trữ bổ sung vốn điều lệ,Quỹ dự phòng tài chính,Quỹ khác,Cộng,numeric__Quỹ dự trữ bổ sung vốn điều lệ,numeric__Quỹ dự phòng tài chính,numeric__Quỹ khác,numeric__Cộng
Số đầu năm trước,Số đầu năm trước,Số đầu năm trước,90.592,190.388,3,280.983,90592.0,190388.0,3.0,280983.0
Trích các quỹ dự trữ bắt buộc trong năm trước,Trích các quỹ dự trữ bắt buộc trong năm trước,Trích các quỹ dự trữ bắt buộc trong năm trước,9.308,18.616,-,27.924,9308.0,18616.0,,27924.0
Sử dụng quỹ dự trữ bắt buộc để tăng vốn điều lệ năm trước,Sử dụng quỹ dự trữ bắt buộc để tăng vốn điều lệ năm trước,Sử dụng quỹ dự trữ bắt buộc để tăng vốn điều lệ năm trước,(88.859),-,-,(88.859),-88859.0,,,-88859.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,11.041,209.004,3,220.048,11041.0,209004.0,3.0,220048.0
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,11.041,209.004,3,220.048,11041.0,209004.0,3.0,220048.0
Trích các quỹ dự trữ bắt buộc trong năm nay,Trích các quỹ dự trữ bắt buộc trong năm nay,Trích các quỹ dự trữ bắt buộc trong năm nay,8.775,17.549,-,26.324,8775.0,17549.0,,26324.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,19.816,226.553,3,246.372,19816.0,226553.0,3.0,246372.0
