row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Số phát sinh trong năm,Số phát sinh trong năm_1,Số cuối năm,Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số phát sinh trong năm,numeric__Số phát sinh trong năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1
,,,Phải nộp,Phải thu,Số phải nộp,Số đã nộp,Phải nộp,Phải thu,,,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,392,-,5.398,(4.918),872,-,392.0,,5398.0,-4918.0,872.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,8.579,-,15.251,(32.611),-,8.781,8579.0,,15251.0,-32611.0,,8781.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.418,-,12.682,(12.866),2.234,-,2418.0,,12682.0,-12866.0,2234.0,
Cộng,Cộng,Cộng,11.389,-,33.331,(50.395),3.106,8.781,11389.0,,33331.0,-50395.0,3106.0,8781.0
