row_label_raw,row_label_full,STT,Chỉ tiêu,Năm 2018,Năm 2019,Tăng/giảm (+/-) năm 2019 so với năm 2018 > Số dư,Tăng/giảm (+/-) năm 2019 so với năm 2018 > Tỷ lệ (%),numeric__Chỉ tiêu,numeric__Năm 2018,numeric__Năm 2019,numeric__Tăng/giảm (+/-) năm 2019 so với năm 2018 > Số dư,numeric__Tăng/giảm (+/-) năm 2019 so với năm 2018 > Tỷ lệ (%)
III,III,III,Tổng lợi nhuận trước thuế,235.234,127.335,(107.899),"(45,87)",,235234.0,127335.0,-107899.0,-45.87
IV,IV,IV,Chi phí thuế TNDN,44.207,15.251,(28.956),"(65,50)",,44207.0,15251.0,-28956.0,-65.5
V,V,V,Lợi nhuận sau thuế,191.027,112.084,(78.943),"(41,33)",,191027.0,112084.0,-78943.0,-41.33
