row_label_raw,row_label_full,Thuế giá trị gia tăng,Tại ngày1.1.2018VND > 24.264.332.943,Số phải nộptrong nămVND > 289.188.401.136,Số đã thực nộptrong nămVND > (277.545.389.870),Tại ngày31.12.2018VND > 35.907.344.209,numeric__Tại ngày1.1.2018VND > 24.264.332.943,numeric__Số phải nộptrong nămVND > 289.188.401.136,numeric__Số đã thực nộptrong nămVND > (277.545.389.870),numeric__Tại ngày31.12.2018VND > 35.907.344.209
Thuế TNDN,Thuế TNDN,Thuế TNDN,86.605.166.561,237.357.551.907,(226.969.645.753),96.993.072.715,86605166561.0,237357551907.0,-226969645753.0,96993072715.0
Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,917.431.555,40.644.208.249,(38.343.290.531),3.218.349.273,917431555.0,40644208249.0,-38343290531.0,3218349273.0
Khác,Khác,Khác,4.596.427.271,267.908.775,(272.152.828),4.592.183.218,4596427271.0,267908775.0,-272152828.0,4592183218.0
,,,116.383.358.330,567.458.070.067,(543.130.478.982),140.710.949.415,116383358330.0,567458070067.0,-543130478982.0,140710949415.0
