row_label_raw,row_label_full,Công ty TNHH MTV Giám định PNJ,-,732.685.250,numeric__-,numeric__732.685.250
Công ty TNHH MTV Chế tác và Kinh doanh Trang sức PNJ,Công ty TNHH MTV Chế tác và Kinh doanh Trang sức PNJ,Công ty TNHH MTV Chế tác và Kinh doanh Trang sức PNJ,139.782.706.112,-,139782706112.0,
,,,139.782.706.112,732.685.250,139782706112.0,732685250.0
