row_label_raw,row_label_full,Mã số,Khoản mục,Theo báo cáo trước đây VND,Điều chỉnh VND,Trình bày lại VND,numeric__Khoản mục,numeric__Theo báo cáo trước đây VND,numeric__Điều chỉnh VND,numeric__Trình bày lại VND
200,200,200,TÀI SẢN DÀI HẠN,608.883.714.734,79.054.322.680,687.938.037.414,,608883714734.0,79054322680.0,687938037414.0
260,260,260,Tài sản dài hạn khác,52.772.527.968,79.054.322.680,131.826.850.648,,52772527968.0,79054322680.0,131826850648.0
262,262,262,Tài sản thuế thu nhập hoãn lại,2.439.019.424,79.054.322.680,81.493.342.104,,2439019424.0,79054322680.0,81493342104.0
270,270,270,TỔNG TÀI SẢN,4.496.304.527.969,79.054.322.680,4.575.358.850.649,,4496304527969.0,79054322680.0,4575358850649.0
400,400,400,VỐN CHỦ SỞ HỮU,2.946.640.145.922,79.054.322.680,3.025.694.468.602,,2946640145922.0,79054322680.0,3025694468602.0
410,410,410,Vốn chủ sở hữu,2.946.640.145.922,79.054.322.680,3.025.694.468.602,,2946640145922.0,79054322680.0,3025694468602.0
421,421,421,Lợi nhuận sau thuế chưa phân phối,768.778.056.546,79.054.322.680,847.832.379.226,,768778056546.0,79054322680.0,847832379226.0
440,440,440,TỔNG NGUỒN VỐN,4.496.304.527.969,79.054.322.680,4.575.358.850.649,,4496304527969.0,79054322680.0,4575358850649.0
