row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Điều chỉnh khác (*),Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Điều chỉnh khác (*),numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,VND,,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,-,12.018.763.231,99.340.721.312,91.230.178.128,-,-,20.129.306.415,,12018763231.0,99340721312.0,91230178128.0,,,20129306415.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,60.963.744,35.228.467.764,88.786.118.062,65.975.169.370,265.405.808,-,58.243.858.520,60963744.0,35228467764.0,88786118062.0,65975169370.0,265405808.0,,58243858520.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,39.383.361,562.814.860,"3.004.919.264,00","2.725.745.938,00",-,1.132.761,803.737.586,39383361.0,562814860.0,3004919264.0,2725745938.0,,1132761.0,803737586.0
Thuế Tài nguyên,Thuế Tài nguyên,Thuế Tài nguyên,-,1.383.107.508,"37.598.470.401,00","36.797.722.651,00",-,-,"2.183.855.258,00",,1383107508.0,37598470401.0,36797722651.0,,,2183855258.0
"Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất",9.630.996,-,"4.400.701.877,00","4.391.070.881,00",-,-,-,9630996.0,,4400701877.0,4391070881.0,,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,-,"732.805.844,00","732.805.844,00",-,-,-,,,732805844.0,732805844.0,,,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,873.035.341,"18.733.416.860,00","17.309.630.133,00",-,-,2.296.822.068,,873035341.0,18733416860.0,17309630133.0,,,2296822068.0
,,,109.978.101,50.066.188.704,252.597.153.620,219.162.322.945,265.405.808,1.132.761,83.657.579.847,109978101.0,50066188704.0,252597153620.0,219162322945.0,265405808.0,1132761.0,83657579847.0
